Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
53,53,53.000,5633,22942,984422,658502,1021648,1047317,2010380,2992468,2992468
54,53,53.000,4403,30628,940135,757814,1011099,1971022,2010591,3023725,3023725
55,27,27.000,4873,24661,1045782,2160590,3078130,6116156,6124764,7135105,7135105
56,25,25.000,4810,1013683,4060936,2947792,5102104,6104424,6122392,6138065,6138065
57,10,10.000,26603,3067377,4069008,3473016,4085999,5087944,5087944,5087944,5087944
58,4,4.000,2019100,3061406,3066700,2805390,3074354,3074354,3074354,3074354,3074354
59,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,15,15.000,4129,28980,1032690,1435187,2054079,3044494,5107018,5107018,5107018
61,21,21.000,20433,1025574,3045112,2382214,4069489,4080049,4084790,4097883,4097883
62,21,21.000,4924,2069381,3055167,2719940,4063752,4084554,4086974,4092206,4092206
63,7,7.000,4813,10722,2017050,1602195,3050850,3081284,3081284,3081284,3081284
64,7,7.000,9252,1001587,1001915,1301032,2041256,2046845,2046845,2046845,2046845
65,23,23.000,10728,1004250,1027793,855615,1046734,1049875,1049890,1070809,1070809
66,71,71.000,4810,19830,42476,1046502,2052921,3058038,4046305,4064139,4064139
67,9,9.000,1014320,1056838,1987732,1705131,2048655,3062206,3062206,3062206,3062206
68,5,5.000,977679,1008050,1009251,1218670,1044056,2054318,2054318,2054318,2054318
69,16,16.000,4755,63762,1010896,1715702,3019065,5072529,5121487,5121487,5121487
70,19,19.000,14430,1012951,1028677,1759873,3027652,3041653,4065535,4065535,4065535
71,18,18.000,993727,1015526,3035661,2255936,3045247,3067568,3092992,3092992,3092992
72,13,13.000,6696,1029423,2033129,1579627,2055278,2083328,2087107,2087107,2087107
73,15,15.000,4749,25632,1012339,754776,1042177,1053863,1059638,1059638,1059638
74,61,61.000,4505,41778,1016611,717172,1057593,2042375,2046410,2078592,2078592
75,32,32.000,8279,38495,1019113,958621,1038800,1989477,2017895,4062891,4062891
76,33,33.000,9196,1012370,1961440,1598306,2054137,3038255,3059998,4042165,4042165
77,16,16.000,5109,1028561,2019232,1723440,3038293,3067577,3084913,3084913,3084913
78,21,21.000,5594,46776,1033237,1131811,2040641,2046965,2047607,2125751,2125751
79,25,25.000,14156,1006061,1029453,791599,1041314,1048166,1061164,1070550,1070550
80,70,70.000,5474,27145,51714,1048115,2029686,4044185,4056435,5068130,5068130
81,12,12.000,4616,1007994,2025743,1769364,3023325,3038822,3047388,3047388,3047388
82,18,18.000,19341,1047067,2028398,1813510,2050951,3064791,3066197,3066197,3066197
83,9,9.000,5649,999579,1012039,1121070,1016483,2043601,2043601,2043601,2043601
84,38,38.000,5347,21625,1019236,714780,1043417,1060610,1066648,1094724,1094724
85,58,58.000,5001,31141,1024235,1829651,5021559,5058692,5071943,5078558,5078558
86,10,10.000,2013006,4024402,4052938,3645329,4063414,4072176,4072176,4072176,4072176
87,3,3.000,1013348,1013348,2005343,2018378,3036445,3036445,3036445,3036445,3036445
88,6,6.000,1021333,2013478,2024412,1861234,2036317,2050979,2050979,2050979,2050979
89,3,3.000,1013184,1013184,1018670,1019521,1026709,1026709,1026709,1026709,1026709
90,52,52.000,9672,30125,1015188,1433990,3025307,3039829,4025575,4041707,4041707
91,9,9.000,1013305,1019157,2010280,2023301,3024185,4038772,4038772,4038772,4038772
92,13,13.000,4925,1010791,1028688,1872407,2031675,4049209,4076404,4076404,4076404
93,25,25.000,13991,1008412,1031637,1588693,3041339,3055509,3060683,3064540,3064540
94,20,20.000,4918,2011600,2057275,2097018,3064632,4080893,5087734,5087734,5087734
95,6,6.000,1045111,2016667,3093428,3243727,4104545,6131329,6131329,6131329,6131329
96,26,26.000,9802,1029213,3030931,2082759,3047140,3059999,3076327,5102153,5102153
97,9,9.000,2008694,2024152,2041952,2036070,2044244,2056053,2056053,2056053,2056053
98,7,7.000,1004343,1013462,1030923,1460163,2057135,3067465,3067465,3067465,3067465
99,45,45.000,5695,29454,1017998,940569,2001824,2046372,2062411,3053631,3053631
100,19,19.000,31280,991927,1013344,910193,1024698,1046844,1048054,1048054,1048054
101,76,76.000,5040,26551,73784,466276,994289,1016088,1035618,2015102,2015102
102,54,54.000,2947,23514,1018080,903524,2023383,2057203,2075020,3067467,3067467
103,17,17.000,10296,1021215,1032996,1381395,2033315,2060370,3015098,3015098,3015098
104,32,32.000,5321,997414,1024599,1113592,2007683,2019219,2030736,2033875,2033875
105,23,23.000,11433,987928,1005212,1050717,1009333,2001010,2027092,3048761,3048761
106,43,43.000,5100,24686,1024550,1539046,3011223,5015231,5050603,5068213,5068213
107,23,23.000,7868,16165,3030052,2379431,4032319,4046803,4075779,4082745,4082745
108,5,5.000,1003753,1009015,1993017,2029592,3058589,3083587,3083587,3083587,3083587
109,13,13.000,11260,2009788,2029542,1881919,2048652,2084806,3051657,3051657,3051657
110,5,5.000,35726,987676,998751,1013507,1027170,2018215,2018215,2018215,2018215
111,36,36.000,5514,23708,41694,124774,60500,86114,1031255,2045403,2045403
112,46,46.000,9292,953215,982344,1172929,1974203,2979435,2995849,3013146,3013146
113,14,14.000,1007455,2033207,2051240,1972063,2054547,2058134,2059377,2059377,2059377
114,11,11.000,18613,1011547,1048843,1210269,2007010,2022907,2025900,2025900,2025900
115,50,50.000,5317,22337,977912,588403,996252,1014639,1030016,1083809,1083809
116,85,85.000,7013,33326,61960,825332,1121356,3048056,3068710,3117460,3117460
117,14,14.000,16621,1008688,2042120,1460276,2047326,2052677,2053267,2053267,2053267
118,11,11.000,13462,999591,1015469,938473,1046801,1051068,1086076,1086076,1086076
119,24,24.000,5150,14981,28755,34514,54837,66506,76071,80524,80524
