Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,1217,1217.000,10172,10996,11521,22591,12357,19460,22820,587111,890757
33,2306,2306.000,10607,11749,12242,13878,13196,20279,23310,32116,73547
34,2245,2245.000,10623,11806,12318,14223,13614,21107,23656,30354,48603
35,2304,2304.000,10497,11782,12306,13915,13336,20636,23281,30355,54016
36,2288,2288.000,10666,11789,12352,13981,13433,20485,23504,29975,50605
37,2287,2287.000,10504,11755,12356,13983,13460,20700,23564,32478,68523
38,2278,2278.000,10742,11850,12358,14044,13338,20857,23916,31816,48605
39,2282,2282.000,10319,11744,12289,13984,13545,20508,23885,31319,45075
40,2219,2219.000,10632,11810,12499,14477,14419,21308,25193,34077,52235
41,2121,2121.000,10789,11834,12428,15059,14255,21290,25511,65293,89911
42,2346,2346.000,10547,11696,12214,13620,13111,20039,22379,29179,41510
43,2313,2313.000,10786,11706,12241,13830,13180,20489,23127,31430,42491
44,2303,2303.000,10623,11799,12339,13907,13367,20447,23174,30297,46974
45,2286,2286.000,10594,11783,12339,13971,13354,20520,23632,30757,46474
46,2307,2307.000,10661,11780,12315,13902,13289,20524,22965,31388,76684
47,2322,2322.000,10790,11778,12266,13770,13160,20143,22617,30413,47845
48,2286,2286.000,10712,11816,12396,13976,13338,20778,23197,30919,47775
49,2332,2332.000,10655,11720,12249,13730,13175,20426,22881,29523,45275
50,2207,2207.000,10635,11781,12280,14482,13377,21007,24445,53647,74235
51,2274,2274.000,10635,11887,12446,14054,13485,20884,23679,31820,48488
52,2269,2269.000,10791,11835,12441,14131,13584,20869,23600,30524,41614
53,2291,2291.000,10732,11761,12315,13941,13424,20426,23425,30615,49519
54,2291,2291.000,10604,11772,12356,13973,13431,20873,23450,31947,45679
55,2241,2241.000,10452,11832,12478,14291,14599,20574,23917,31955,45456
56,2276,2276.000,10530,11871,12475,14036,13767,20658,23527,31337,46156
57,2314,2314.000,10686,11732,12219,13832,13189,20539,23521,31297,39954
58,2215,2215.000,10749,11928,12557,14453,14209,21284,24306,33159,54815
59,2117,2117.000,10744,11779,12387,15121,13864,21963,26531,62900,88864
60,2223,2223.000,10488,11829,12449,14356,13791,21428,24449,32506,58962
61,2162,2162.000,10567,12152,12825,14829,14400,22128,25245,36757,49930
62,2231,2231.000,10613,11912,12473,14327,13686,20994,24234,32988,57521
63,2118,2118.000,10963,12052,12717,15092,14549,22871,27617,36741,55392
64,2241,2241.000,10741,12036,12614,14294,13822,20882,23953,32434,49392
65,2134,2134.000,10839,12040,12704,15000,15186,22507,25194,33804,55398
66,2219,2219.000,10687,11936,12510,14416,13742,20953,24385,34288,57338
67,2279,2279.000,10618,11791,12325,14009,13342,21122,23948,31137,45473
68,2204,2204.000,10810,11758,12326,14533,13242,20631,24823,62869,90450
69,2262,2262.000,10755,11841,12396,14124,13518,20956,24054,31258,46639
70,2280,2280.000,10715,11834,12384,14030,13559,20529,23251,31237,48264
71,2197,2197.000,10472,11819,12488,14581,14697,21390,24830,33883,57584
72,2294,2294.000,10618,11791,12318,13960,13603,20629,23515,31364,44133
73,2253,2253.000,10783,11872,12469,14185,13554,21053,24306,31922,49228
74,2248,2248.000,10505,11886,12474,14272,13674,21246,24190,32616,47403
75,2265,2265.000,10732,11827,12433,14074,13559,20528,24659,33131,46924
76,2307,2307.000,10619,11732,12251,13894,13123,20471,24079,33332,52101
77,2200,2200.000,10651,11773,12313,14520,13316,21575,25023,54969,77412
78,2186,2186.000,10771,11887,12495,14625,14136,21781,26587,38014,57344
79,2082,2082.000,10646,12167,12975,15395,15149,23737,27904,39317,78362
80,1518,1518.000,10793,12476,14793,21967,22028,36023,61721,104680,257524
81,1030,1030.000,10756,11996,13547,29772,50587,53639,78219,125963,202823
82,2176,2176.000,10536,11799,12451,14732,14198,22795,26980,36990,61083
83,2017,2017.000,10496,11745,12492,16003,14579,22232,31907,60994,190407
84,2005,2005.000,10643,11614,12231,15726,13592,21168,29890,84249,213576
85,2147,2147.000,10695,11873,12578,14940,14267,22651,28606,44273,72144
86,2182,2182.000,10550,11849,12439,14659,13912,22818,27359,37842,64985
87,2104,2104.000,10586,11792,12353,15205,13488,22332,27586,70836,109019
88,2261,2261.000,10680,11830,12388,14174,13522,20983,25311,32930,46903
89,2263,2263.000,10762,11749,12292,14111,13472,20956,24786,33747,51941
90,2227,2227.000,10715,11870,12481,14339,13742,21281,25236,32981,52502
91,2276,2276.000,10577,11709,12236,14121,13280,21309,25103,34286,71236
92,2204,2204.000,10626,11810,12382,14482,13680,21934,26518,37570,56918
93,2232,2232.000,10598,11879,12516,14323,13730,21276,25376,33549,47493
94,2242,2242.000,10723,11798,12411,14278,13765,21380,25258,33664,46776
95,2231,2231.000,10657,11818,12368,14387,13562,21259,25768,35984,153482
96,2183,2183.000,10601,11775,12348,14844,13749,22233,26987,57018,82936
97,2224,2224.000,10694,11860,12421,14163,13444,20968,24466,32859,51898
98,2271,2271.000,10679,11728,12253,14082,13230,21049,24955,33248,52542
99,2239,2239.000,10680,11924,12495,14293,13764,21187,24533,32067,57270
100,2168,2168.000,10742,12022,12691,14771,14351,22086,26621,34629,59426
101,2161,2161.000,10576,12044,12747,14796,14363,22548,26541,34396,72862
102,977,977.000,11009,16946,22323,33897,39758,75887,79472,134475,231409
103,509,509.000,16416,37746,47377,62243,68126,115674,127225,222711,267610
104,2110,2110.000,10779,11801,12328,14760,13380,22266,28019,42179,85184
105,2295,2295.000,10685,11843,12380,13913,13358,20356,23577,31696,42465
106,2272,2272.000,10672,11913,12431,14111,13450,20633,24434,31126,40690
107,2095,2095.000,10440,11602,12124,17437,13207,21699,26348,60262,1021185
108,1562,1562.000,10381,11326,11808,17555,12571,19004,22992,189863,622764
109,2253,2253.000,10688,11829,12404,14230,13618,21317,24878,32728,46435
110,2163,2163.000,10673,11941,12632,14860,14509,21445,26511,41192,72621
111,1835,1835.000,10954,12532,13754,17406,17152,26313,37916,60308,104337
112,1652,1652.000,10881,12482,14024,19904,19446,27820,52333,97564,261903
113,519,519.000,16808,34196,51047,59955,75217,102078,154550,206836,307488
114,2040,2040.000,10659,12085,12932,15675,14828,23819,31353,47668,78726
115,2024,2024.000,10661,11960,12750,15812,14763,22930,31768,60703,89711
116,2030,2030.000,10745,12048,12845,15703,14948,23890,33501,48995,66755
117,2146,2146.000,10586,11896,12580,14887,14077,23047,28391,39145,71389
118,2134,2134.000,10687,11904,12485,15000,13612,22280,28368,57684,73158
119,2306,2306.000,10370,11547,12007,13645,12910,19927,23763,32698,51376
