Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
59,140,140.000,14279,18016,21791,162351,43728,881338,912269,1010718,1026899
60,470,470.000,13851,24139,29496,86015,43779,75325,737815,906416,999544
61,620,620.000,10266,25147,30129,59116,42646,65034,83923,976194,1033442
62,198,198.000,13827,16948,21850,100728,38034,165524,871271,922113,1035124
63,311,311.000,14360,22154,27118,105472,40989,85203,781726,937806,1023911
64,771,771.000,14330,24773,29978,49094,42988,65709,90481,1004657,1074018
65,129,129.000,14170,18533,20835,190857,39536,923900,964532,1000277,1006619
66,864,864.000,17805,25429,29653,38328,42787,58523,73164,101907,1023421
67,271,271.000,14817,20080,25388,127291,42509,639853,760546,1023202,1097617
68,729,729.000,11995,25053,29972,38268,43750,64550,80969,116013,199120
69,417,417.000,15019,24651,29849,102280,44607,69089,893725,1022780,1097001
70,484,484.000,14329,23006,28784,94883,43700,69356,812192,1042249,2149714
71,221,221.000,13009,17411,19726,109570,27847,668397,802616,846454,977917
72,287,287.000,13893,24343,29344,100744,42433,78153,707119,1045098,2133438
73,144,144.000,14162,17119,19715,194782,34858,913436,1008024,1955262,1970141
74,171,171.000,13497,18393,26105,130622,52193,737730,826032,1008050,1011523
75,365,365.000,14751,22840,29292,103949,41480,71366,839482,993494,1021241
76,704,704.000,17658,26189,30999,39834,44353,60212,67403,90882,1085402
77,284,284.000,14190,21605,26604,106903,36868,609179,768767,863784,1061703
78,847,847.000,13508,25561,30321,37411,43861,60371,75409,109683,133916
79,774,774.000,13891,25311,30371,65668,43090,62046,87175,890364,1059421
80,337,337.000,15263,25539,30823,44872,43704,61532,72814,123449,1291104
81,256,256.000,14072,23091,27339,140565,45543,827250,1005253,1193000,1288366
82,682,682.000,13731,24314,29500,51420,41496,61893,83718,906881,1033780
83,252,252.000,14604,19018,22746,91666,37031,189422,673680,852933,928708
84,387,387.000,14118,21055,26925,90401,38931,68311,738047,1000418,1019043
85,488,488.000,13309,22891,27824,83590,40726,72858,701115,1028332,1076660
86,486,486.000,14688,23979,29288,56051,41970,67330,145899,948421,1062773
87,295,295.000,16082,21499,25315,138636,37790,702980,978746,1102773,1126433
88,121,121.000,13618,16119,19684,131595,34357,802970,901003,978479,984343
89,411,411.000,14056,22215,27453,101698,41642,69504,905134,1036865,1090963
90,579,579.000,15371,25566,31553,70931,45794,64469,85665,1022443,1880103
91,141,141.000,14475,16766,18160,180420,107615,830362,905080,1014147,1758100
92,257,257.000,13450,21091,26892,91302,40677,76322,745736,982063,1048882
93,189,189.000,14184,19298,25443,160342,48826,851783,972723,1023093,1023931
94,784,784.000,15193,25733,31419,38158,45234,63452,76141,110036,144344
95,432,432.000,14175,23624,29852,92230,44612,69797,781595,959174,1052080
96,387,387.000,13761,22822,27389,105014,41041,88124,885062,1040994,1134924
97,343,343.000,15158,18595,22251,97969,30661,173787,745131,1017680,1789210
98,293,293.000,13864,19895,24087,113550,36332,561570,826268,961625,1011232
99,289,289.000,13502,20340,24653,109320,35481,88652,862216,997132,1022271
100,268,268.000,14087,23311,27769,88136,43427,69360,735923,968078,975578
101,261,261.000,12510,20316,26283,95567,38535,77005,761306,956781,1039019
102,280,280.000,14387,18960,24644,105223,38188,490439,747908,999833,1036110
103,354,354.000,13879,21323,26288,96434,37817,129251,716982,930548,1015855
104,444,444.000,14681,22753,27802,103035,41503,92923,849474,1027097,2813081
105,224,224.000,13897,20520,24614,168124,35400,829382,955871,1995996,2016447
106,238,238.000,13248,18028,20622,99920,30122,547433,723781,879538,1213440
107,475,475.000,14379,25152,30427,37627,42820,58735,68449,115058,456546
108,849,849.000,17890,26119,32102,37770,44472,60721,69412,91387,131222
109,385,385.000,14102,20665,25340,98136,40449,82516,805308,1038867,1083876
110,525,525.000,14722,24200,29094,74240,44984,71615,556056,762359,873785
111,366,366.000,14578,22465,27685,106419,40929,77000,889914,992076,1032462
112,427,427.000,14612,20064,22961,27740,30033,44253,56679,74686,84968
113,1262,1262.000,14800,20169,22194,25354,26755,38769,43153,54871,68369
114,1253,1253.000,14312,20285,22594,25532,26984,38906,44179,55117,71783
115,1270,1270.000,15342,20193,22187,25185,26626,38112,42567,55980,65376
116,1280,1280.000,12344,19822,21679,24795,25916,38187,43157,56270,71133
117,1288,1288.000,15057,20036,21941,24938,26145,37330,41960,58038,68695
118,1309,1309.000,15554,19737,21521,24530,25775,37694,41379,50117,65658
119,1243,1243.000,14620,19900,21924,24908,25594,38229,42586,56111,69671
