Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
41,7,7.000,1007898,2008054,2017228,1885373,2061812,2064350,2064350,2064350,2064350
42,9,9.000,4807,1002087,1058018,1266448,1066410,3073327,3073327,3073327,3073327
43,44,44.000,8094,61927,2023226,1837771,2083847,4033486,4043206,6042493,6042493
44,2,2.000,1014465,1014465,4027233,2520849,4027233,4027233,4027233,4027233,4027233
45,29,29.000,5041,23002,2029733,2924665,6020160,7051445,7062454,9060065,9060065
46,8,8.000,1007123,4033966,6036539,4658432,6044732,7058703,7058703,7058703,7058703
47,10,10.000,994866,4014707,4023965,4931940,8055466,8062462,8062462,8062462,8062462
48,6,6.000,4040907,4047604,6051415,5550324,7052027,7069521,7069521,7069521,7069521
49,3,3.000,1001657,1001657,2022685,3025992,6053635,6053635,6053635,6053635,6053635
50,3,3.000,1002085,1002085,3024849,3359091,6050339,6050339,6050339,6050339,6050339
51,8,8.000,1001573,1001768,1015060,2013678,4029058,4035859,4035859,4035859,4035859
52,22,22.000,4228,1001601,3033859,2665051,4037718,4045330,4048664,5042664,5042664
53,4,4.000,2014980,2015240,2018066,2266694,3018490,3018490,3018490,3018490,3018490
54,3,3.000,1001678,1001678,1020678,1014355,1020709,1020709,1020709,1020709,1020709
55,35,35.000,4141,14593,1028312,1367501,3027911,3059210,4026248,4030859,4030859
56,20,20.000,15488,2025224,2053941,2284705,3044927,3052875,3068748,3068748,3068748
57,4,4.000,1038489,2034203,2034887,1789905,2052042,2052042,2052042,2052042,2052042
58,23,23.000,4405,1001025,1016708,1195890,1052946,2018911,4030393,4039194,4039194
59,39,39.000,8965,23583,1024649,1785876,3022161,4018902,4023559,4023662,4023662
60,13,13.000,5281,2014380,3017751,2399847,3019384,3025074,3027807,3027807,3027807
61,1,1.000,2042563,2042563,2042563,2042563,2042563,2042563,2042563,2042563,2042563
62,17,17.000,1005292,1015582,1030234,1142040,1035204,2022635,2027133,2027133,2027133
63,53,53.000,4752,30842,988151,702432,1030932,1995527,2031989,2047980,2047980
64,34,34.000,4252,1003908,1018880,1151474,2014892,2071708,2075019,2999282,2999282
65,23,23.000,4977,1009743,1022053,1351400,1979927,1985264,1990373,3009162,3009162
66,27,27.000,4028,970321,984011,1278483,1971090,1992453,1995751,2978565,2978565
67,25,25.000,4068,1001520,1020497,1213760,2014259,2024015,2024702,2029279,2029279
68,23,23.000,4347,1001707,1015845,1018496,1032309,2029924,2044800,2050416,2050416
69,48,48.000,5276,24155,1028171,1322549,2031244,3073951,4060369,5071840,5071840
70,14,14.000,7049,1019800,2027656,2097009,2038613,4045113,4047189,4047189,4047189
71,13,13.000,1001882,1053828,2033000,2187570,3036736,3052630,4040010,4040010,4040010
72,19,19.000,4839,1006765,2005921,1900884,2979014,3012065,3018544,3018544,3018544
73,10,10.000,1014893,2005474,2011088,1912235,2018869,2027322,2027322,2027322,2027322
74,16,16.000,7354,1009182,1014042,1500350,2984671,2990807,2991687,2991687,2991687
75,33,33.000,4883,977484,2991455,2397822,3004883,4012492,6008965,6038010,6038010
76,4,4.000,1017755,2042024,3052634,2533913,4023241,4023241,4023241,4023241,4023241
77,12,12.000,9962,2025532,4066093,4203120,6042063,8056893,11089186,11089186,11089186
78,17,17.000,7750,1011037,1995560,3206876,5039687,8067719,10068479,10068479,10068479
79,10,10.000,1003641,4017723,8058225,6548453,9048356,9128087,9128087,9128087,9128087
80,8,8.000,4655,46963,7049634,4681978,8073293,8104417,8104417,8104417,8104417
81,4,4.000,1001909,3991238,6049411,4516005,7021463,7021463,7021463,7021463,7021463
82,5,5.000,2998890,3996613,3997908,4822480,6057120,7061872,7061872,7061872,7061872
83,7,7.000,4716,964022,1055386,2169854,5044747,5057670,5057670,5057670,5057670
84,1,1.000,4041476,4041476,4041476,4041476,4041476,4041476,4041476,4041476,4041476
85,8,8.000,4633,2017498,4025035,3018438,4039562,5029571,5029571,5029571,5029571
86,5,5.000,3021353,3056201,3061598,3454035,4060621,4070402,4070402,4070402,4070402
87,3,3.000,2034299,2034299,2045924,2712686,4057837,4057837,4057837,4057837,4057837
88,7,7.000,1010769,1044343,1046877,1461925,2014361,3012968,3012968,3012968,3012968
89,28,28.000,5001,1051681,2005754,1810057,2051342,3005679,4021850,4030346,4030346
90,14,14.000,969875,1003525,1959440,1562145,1991947,2004593,2993053,2993053,2993053
91,22,22.000,4601,1015084,2018121,1567909,2028281,2037547,2040522,3040482,3040482
92,18,18.000,4040,1033794,1057416,1206069,2040109,2056755,2058529,2058529,2058529
93,32,32.000,4139,1010620,1028296,1122224,2031608,2038680,2043495,4044212,4044212
94,26,26.000,5047,1016595,1039080,1569794,3026912,3048749,3053793,4040014,4040014
95,29,29.000,10202,1009718,2021371,1575741,2033047,3020597,3029568,4041437,4041437
96,6,6.000,1016521,2012516,2033049,2025163,2034475,3027738,3027738,3027738,3027738
97,25,25.000,5139,1011535,2001659,1979712,3030972,4034633,4039253,5043361,5043361
98,17,17.000,1001763,2005227,2022460,2494682,3039454,5043384,5051733,5051733,5051733
99,11,11.000,5026,1001919,2030261,2025181,3042835,4036569,4055201,4055201,4055201
100,18,18.000,7754,2013042,2043079,2248652,3034949,3045001,3046783,3046783,3046783
101,8,8.000,1001735,1016256,2015886,1644275,2035584,3041475,3041475,3041475,3041475
102,19,19.000,5789,1006427,1021703,1124831,2010424,2022638,2037488,2037488,2037488
103,31,31.000,5096,1009239,1020160,1419059,2018860,3086283,4090550,4115130,4115130
104,25,25.000,13763,2008879,2064488,2214112,3066466,3091540,3093495,5086819,5086819
105,5,5.000,1993309,2068859,4064174,3255301,4073578,4076587,4076587,4076587,4076587
106,17,17.000,1001824,1011752,1074717,2026349,3033398,3081445,4025854,4025854,4025854
107,22,22.000,4066,1001604,1072885,1564030,2035705,3010486,3047904,3058245,3058245
108,10,10.000,1018279,1032846,2022721,2033849,3022374,4056218,4056218,4056218,4056218
109,26,26.000,4578,997394,2009974,1675780,2049995,3058856,4048215,4059869,4059869
110,16,16.000,4885,2027755,2049670,2351622,3058163,3064795,4061898,4061898,4061898
111,11,11.000,1001768,2014671,2028681,2121970,2058890,3030681,4033018,4033018,4033018
112,14,14.000,1003403,1021676,1026968,1663859,2020218,4002182,4008109,4008109,4008109
113,27,27.000,4549,1007118,1995626,2084404,3014179,4009301,4013572,4061985,4061985
114,14,14.000,1001458,1001645,3000997,2170053,3059437,3061751,3061791,3061791,3061791
115,11,11.000,1001647,1964933,2016065,2020515,2059035,2079046,3071915,3071915,3071915
116,8,8.000,1003295,1066835,1070498,1188870,1076454,2100901,2100901,2100901,2100901
117,36,36.000,4783,71610,1027058,998903,1948374,1964685,2025107,2025530,2025530
118,9,9.000,5141,941830,947161,867049,1001834,1015644,1015644,1015644,1015644
