Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
98,587,587.000,5218,18339,26495,43538,39033,57192,83431,810592,937199
99,351,351.000,4626,16087,24896,72011,38446,58818,692559,769682,795344
100,819,819.000,4446,17114,25783,65091,39318,64047,103478,1019257,1059076
101,354,354.000,5296,20260,27173,30412,38583,52203,63864,89643,98065
102,492,492.000,4133,17962,26217,85500,38758,60418,799563,1025621,1880689
103,232,232.000,4792,12257,20116,140366,35194,858829,939562,1004946,1033027
104,673,673.000,5380,18480,25879,56437,37536,57431,81866,905656,1012415
105,263,263.000,4679,14543,23452,58957,34831,61113,111834,804475,820762
106,684,684.000,3985,18895,26620,69824,40026,59088,97251,943987,1022696
107,437,437.000,4579,17231,23976,95665,37039,61287,944248,1035133,1064688
108,192,192.000,6720,19580,29227,33170,43816,59309,69990,116240,122601
109,550,550.000,4541,18582,26168,88927,38787,62994,934374,1215277,1307472
110,401,401.000,4204,11244,19966,92538,32772,72255,841151,986417,1040613
111,319,319.000,5756,20866,27735,67271,40076,51287,67421,1115353,1145048
112,113,113.000,4905,12517,17446,205000,166828,1009985,1051564,1076309,1081042
113,909,909.000,3776,20513,28278,32362,40290,55806,68411,94457,156972
114,966,966.000,4972,19376,27592,51148,39766,57554,78752,859498,1028362
115,332,332.000,4274,16280,25071,43779,36107,56594,66850,692648,784721
116,651,651.000,4189,18532,26412,72100,41122,66306,123024,937984,1026481
117,556,556.000,5577,19442,26980,30479,38536,53897,65030,85622,106594
118,666,666.000,4586,18116,26125,71232,41247,67488,108468,968207,1047410
119,754,754.000,5507,14374,18176,20682,24421,33129,40544,50319,135529
