Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
104,2514,2514.000,10502,11247,11591,12720,12133,16111,21270,26978,41291
105,2468,2468.000,10468,11271,11617,12982,12171,18726,22310,30529,43589
106,2455,2455.000,10482,11272,11644,13018,12203,18949,22037,28789,41864
107,2503,2503.000,10577,11312,11677,12775,12218,16469,20919,26998,35886
108,2513,2513.000,10486,11279,11638,12726,12150,15908,21256,27058,37513
109,2532,2532.000,10454,11267,11605,12637,12142,15230,20749,26577,40638
110,2493,2493.000,10576,11268,11590,12817,12163,16658,21920,29364,40109
111,2421,2421.000,10547,11259,11612,13239,12100,16771,21887,55693,72622
112,2515,2515.000,10534,11226,11585,12700,12108,16511,20756,27980,38858
113,2488,2488.000,10525,11336,11718,12879,12383,17142,20827,27457,47528
114,2401,2401.000,10462,11524,11986,13320,12781,18676,22275,28759,48310
115,2083,2083.000,10547,11665,12231,15473,14677,27348,29064,36776,81947
116,604,604.000,10566,24106,50803,54157,73984,104702,105635,134224,210410
117,2388,2388.000,10553,11257,11625,13006,12245,18865,22946,29448,42686
118,2488,2488.000,10598,11304,11670,12829,12209,16464,21259,27973,37423
119,2097,2097.000,10513,11377,12109,15053,17635,21203,23761,38232,68032
