Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
74,1376,1376.000,10110,13075,19019,22476,25370,37333,53842,76623,103870
75,1510,1510.000,11106,13736,20604,21134,24736,28699,32980,76927,88477
76,1051,1051.000,9966,13408,18919,30460,24833,30487,64285,367268,379102
77,1568,1568.000,10993,13921,20953,20434,25352,28806,32356,39552,54321
78,1554,1554.000,11032,13951,21104,20622,25347,29185,32598,40509,75547
79,1551,1551.000,11103,13880,20934,20548,25142,28708,32299,43346,69126
80,1561,1561.000,10690,13985,21004,20536,25164,28966,31960,42317,51576
81,1577,1577.000,10739,13889,20746,20305,24862,29208,31667,39605,58583
82,1560,1560.000,10870,13670,20940,20450,25342,29373,31934,39972,51790
83,1558,1558.000,10889,13862,21460,20537,25237,28853,31984,38709,55980
84,1583,1583.000,10800,13780,21122,20249,25197,28153,30767,39769,52556
85,1540,1540.000,10848,13755,19825,20701,24698,28624,32195,71366,80907
86,1102,1102.000,10047,13135,16983,29091,24021,28822,39376,386138,413739
87,1570,1570.000,10817,13921,20731,20401,25267,28782,32315,38926,47997
88,1579,1579.000,10982,13904,20722,20262,24883,28102,31018,38063,57571
89,1584,1584.000,10931,13817,20732,20205,24827,28289,30766,41215,55618
90,1384,1384.000,10196,13709,19792,23193,25011,30182,46918,122915,201538
91,1573,1573.000,10451,13538,20211,20276,24455,28364,32025,51703,73482
92,1603,1603.000,10850,13482,20085,19950,24718,28464,31563,41151,72959
93,1597,1597.000,10768,13685,19934,19998,25100,28133,30725,39157,53307
94,1586,1586.000,10883,13549,20550,20155,25004,28687,31813,39282,51774
95,1311,1311.000,10097,12419,17267,24950,25711,54699,80243,104367,138769
96,1134,1134.000,10064,11656,16314,28282,34928,74726,87751,100086,182537
97,827,827.000,9995,11765,16291,38633,28033,67156,94058,425420,453033
98,1107,1107.000,9974,11516,15452,28593,27327,77644,94062,109694,168267
99,1418,1418.000,10236,13843,20848,22321,26080,32194,39466,80765,115521
100,1592,1592.000,11126,13742,20556,20113,24817,28325,30963,38808,59927
101,1609,1609.000,11133,13787,20219,19887,24627,27753,29948,37101,48446
102,1546,1546.000,10742,13950,20852,20695,25943,29471,32219,41125,52544
103,1587,1587.000,10928,13705,20349,20167,24963,28856,31830,41394,68088
104,1588,1588.000,10811,13736,20468,20148,24969,28389,31013,39596,65125
105,1536,1536.000,10904,14466,20973,20814,25331,28916,32233,44010,78030
106,1555,1555.000,10869,14108,20805,20540,25313,29183,31490,39546,55455
107,1479,1479.000,11097,13962,21031,21945,25499,30244,34912,77351,96952
108,1125,1125.000,10032,13535,18879,28016,24640,28492,37492,324292,356667
109,1468,1468.000,10357,12970,17917,22055,24951,38742,54708,73359,88593
110,1229,1229.000,10062,12134,16883,25794,25953,61073,79714,106085,174944
111,1566,1566.000,10708,13869,21196,20411,25086,28366,31136,39650,53582
112,1550,1550.000,10737,13807,20898,20634,25603,29822,32987,40918,51529
113,1557,1557.000,10967,13581,21031,20613,25652,29894,32890,39294,56881
114,1590,1590.000,10931,13610,20363,20115,25148,28838,31292,39120,54353
115,1588,1588.000,10991,13647,20888,20121,24860,28314,31122,37326,55539
116,1595,1595.000,10833,13619,20306,20054,24912,28660,31208,39751,56038
117,1495,1495.000,10671,13782,20840,21389,25421,29657,34608,74045,84988
118,1518,1518.000,10419,13571,19100,21061,24886,28910,33013,85115,111358
119,1585,1585.000,10636,13723,20610,20209,24919,28601,30938,38306,62025
120,1579,1579.000,11144,13744,20496,20273,24847,28701,31382,40575,57360
121,1597,1597.000,10647,13497,20171,19970,25031,28865,30935,36636,64207
122,1618,1618.000,10945,13460,20111,19843,24561,28207,30997,38439,52619
123,1568,1568.000,10878,13586,20749,20365,25170,29785,33327,42274,63772
124,1567,1567.000,10854,13760,20848,20396,25310,28419,31016,42622,52391
125,1587,1587.000,10848,13643,19717,20151,24735,28461,31612,46973,88641
126,1420,1420.000,10373,13059,18240,22550,24961,34694,59496,81902,113009
127,1516,1516.000,11008,13622,20590,21107,25071,28936,31612,75862,100370
128,1530,1530.000,10173,13557,19640,20969,24920,29164,33160,83285,97813
129,1592,1592.000,10754,13765,20756,20112,24892,28458,31184,37095,50673
130,1566,1566.000,11027,13662,20887,20394,25258,28852,31537,37522,78099
131,1529,1529.000,11372,14279,20653,21123,26317,30283,32878,44810,72844
132,1415,1415.000,10295,12695,17734,22432,26328,41452,55646,76107,85414
133,1544,1544.000,11179,13881,21107,20656,25666,29692,32355,40117,54346
134,1577,1577.000,10898,13869,20996,20321,25250,28734,30964,39742,53998
135,1537,1537.000,11025,13866,21650,20799,25747,29897,33365,42074,65476
136,1573,1573.000,10789,14038,20625,20387,25323,28850,31171,39248,50271
137,1454,1454.000,10836,13937,21918,21994,26016,30075,33717,76224,93229
138,1565,1565.000,10744,13617,20668,20867,25213,29256,32805,59151,108507
139,1474,1474.000,10171,13982,20771,21284,25381,29736,34477,64440,103703
140,1552,1552.000,10716,13913,21291,20542,25533,28933,31844,39579,52942
141,1569,1569.000,10509,13765,20973,20420,25409,29057,31546,38875,51417
142,1600,1600.000,10641,13674,20533,20043,24926,28167,30518,38698,48573
143,1442,1442.000,10843,14167,22672,22257,28309,32999,36200,44253,64164
144,467,467.000,10241,13163,24233,85708,37492,381273,525907,647645,872115
145,124,124.000,10144,10862,312391,245312,458472,534199,564885,617938,715237
146,139,139.000,14076,48831,289579,224082,373566,450361,512415,619674,717331
147,180,180.000,10086,10765,235657,176135,316532,353206,383733,590424,1361343
148,214,214.000,10227,20762,125696,132461,228219,271658,304823,368285,814348
149,423,423.000,10184,37187,62149,75169,117973,154828,175653,196744,388362
150,863,863.000,10118,11002,15586,35100,34558,108968,124632,153050,201955
151,1572,1572.000,10835,13384,20005,20428,25446,30533,35008,42328,68849
152,1529,1529.000,10867,13700,21096,20959,25801,29793,33318,44423,168794
153,1445,1445.000,10896,13708,21145,22195,25688,31686,38687,76376,165572
154,1402,1402.000,10661,13386,20627,23029,26411,34379,48028,69681,296354
155,515,515.000,14928,22622,48363,64214,77994,145388,168814,186963,218683
156,1204,1204.000,10007,12766,18318,25391,23534,46642,90773,134856,224136
157,1569,1569.000,10122,12994,17915,20721,23865,27520,32358,96269,126557
158,1527,1527.000,10110,13488,20558,20494,25212,28682,31069,54720,90464
159,1589,1589.000,10973,13829,20677,20206,25191,28752,31190,37037,57154
160,1548,1548.000,10825,13981,21406,20659,25567,29431,31689,38222,53925
161,1556,1556.000,10681,13533,21080,20550,25689,29757,32267,39051,54342
162,1582,1582.000,10750,13650,20130,20250,25335,29103,32048,41587,83126
163,1544,1544.000,11111,13838,21039,20655,25510,29668,32220,42233,68047
164,1601,1601.000,10935,13598,20471,20044,24991,28339,30781,37415,50606
165,1480,1480.000,10958,13777,21198,21725,25900,29881,33838,80238,90662
166,1541,1541.000,10848,13921,21381,20585,25522,29000,31264,39488,57540
167,1516,1516.000,10128,13802,20991,21196,25259,29469,33124,69020,100616
168,1495,1495.000,10436,13855,21509,21390,25985,30187,33788,65846,90140
169,1560,1560.000,11010,13776,20629,20537,25662,29829,32724,38793,59447
170,1575,1575.000,10888,13821,20777,20305,25095,28722,31707,38902,62095
171,1619,1619.000,10893,13510,19626,19709,24735,28136,30511,36263,56742
172,1560,1560.000,11076,13757,21225,20530,25486,29371,32044,40156,56519
173,1564,1564.000,10956,13658,20975,20457,25308,29155,31753,39430,72724
174,1556,1556.000,10935,13648,20804,20562,25458,29729,33554,42781,54972
175,1503,1503.000,10801,13568,21145,21236,25778,29519,34836,67964,100783
176,1571,1571.000,10630,13628,21029,20395,25239,29177,32205,39584,59356
177,1564,1564.000,10603,14016,21228,20481,25207,28539,30759,38132,51103
178,1491,1491.000,10091,13621,20520,21508,25304,29759,34734,82564,97921
179,1578,1578.000,11111,13550,20657,20256,25318,28826,31389,39509,53756
180,1570,1570.000,11025,13788,20990,20368,25255,29114,31627,39450,55856
181,1583,1583.000,10650,13824,20623,20237,25153,28548,30882,37763,61940
182,1560,1560.000,10986,13789,20733,20446,25417,29156,32462,41865,53952
183,1586,1586.000,11072,13687,20070,20205,25218,28766,32000,40375,53412
184,1573,1573.000,10970,13880,20600,20347,25506,28843,31226,38372,50011
185,1471,1471.000,10940,13788,21416,21759,25634,29616,32744,83156,111696
186,1589,1589.000,11055,13630,20374,20118,25045,28782,31400,39885,55951
187,1614,1614.000,10936,13515,19888,19818,24875,28289,30777,37805,48607
188,1540,1540.000,10253,13449,20951,20827,25637,29228,32566,51692,89512
189,1512,1512.000,10028,13504,20419,21181,24969,28221,32051,97497,122457
190,1570,1570.000,10799,13665,20902,20375,25311,28741,32085,38731,59141
191,1567,1567.000,10777,13887,20741,20327,25469,28894,31488,38761,63949
192,1582,1582.000,10929,13649,21166,20228,25127,28501,31151,38138,47165
193,1570,1570.000,10991,13611,20712,20379,25414,29167,31745,44456,56795
194,1569,1569.000,10858,13630,20740,20366,25004,29147,32253,43100,54616
195,1510,1510.000,11058,13778,20675,21288,25169,28973,32629,81961,114105
196,1563,1563.000,10962,13655,21150,20529,25426,29224,32257,40271,62630
197,1497,1497.000,10219,13953,20925,21344,25542,29635,33694,76971,119666
198,1475,1475.000,10296,14082,21617,21637,25833,29922,34153,75292,123571
199,1571,1571.000,10855,13637,20489,20366,25514,29784,32838,40786,51675
200,1567,1567.000,10825,13676,20153,20462,25159,29993,34282,43754,59227
201,1581,1581.000,10742,13511,20765,20238,25259,28717,31567,38038,60774
202,1573,1573.000,10859,13726,21153,20358,25438,28720,31350,38009,49443
203,1545,1545.000,10840,13680,21408,20593,25637,29616,32413,40455,59434
204,1570,1570.000,10584,13831,20327,20393,25299,29135,31753,42586,54599
205,1473,1473.000,10823,13960,21586,21787,25778,29682,33121,78510,99766
206,1555,1555.000,11018,13758,20785,20524,25655,29822,32644,39261,52765
207,1542,1542.000,11027,14005,21651,20806,25936,29452,31757,37791,59258
208,1548,1548.000,10311,13376,19363,21303,25418,29632,34469,84274,120638
209,1522,1522.000,10194,13785,20675,20297,25384,28395,30820,38423,75033
210,1569,1569.000,10666,13587,20601,20394,25509,29273,32199,42524,55449
211,1549,1549.000,10938,13777,21388,20683,25724,28938,32377,41232,55045
212,1586,1586.000,11000,13730,20456,20153,25265,28123,30629,39549,57841
213,1580,1580.000,11076,13798,20910,20267,25120,28440,31093,37730,67313
214,1516,1516.000,11154,13796,20761,21153,25521,29373,33126,70846,83831
215,1579,1579.000,10919,13802,20669,20261,25088,28399,31265,37997,56850
216,1567,1567.000,10736,13870,20771,20377,25337,28734,30933,39186,69466
217,1605,1605.000,10853,13619,19977,20018,25214,28400,30968,38446,52639
218,1509,1509.000,10318,13732,21020,21116,25431,29307,32883,66388,105774
219,1528,1528.000,9997,13808,21499,20996,25554,28528,31507,59615,106759
220,1555,1555.000,10634,13479,19260,20561,25442,30459,34445,47794,59032
221,1495,1495.000,10756,13735,21538,21426,26276,32034,35957,47130,65217
222,1581,1581.000,11154,13802,19869,20194,25168,28586,31236,41329,49133
223,1544,1544.000,11157,14204,21418,20739,25729,29122,31841,38175,61789
224,1493,1493.000,11008,13804,21100,21426,25684,29661,33589,74247,93886
225,1536,1536.000,10890,13701,20417,20824,25677,30646,36178,45524,61328
226,1559,1559.000,10826,13796,20988,20565,25603,29441,32372,40526,61267
227,1512,1512.000,10619,13635,21247,21127,25696,32020,36986,42384,57650
228,1578,1578.000,10577,13656,20862,20316,25369,28879,31749,43859,61666
229,1496,1496.000,10470,14139,20234,21317,25426,30439,33649,66576,100153
230,1561,1561.000,10999,13582,21315,20508,25533,29827,32540,41636,51931
231,1566,1566.000,10956,13669,21201,20415,25590,28838,31541,38596,54320
232,1570,1570.000,11082,13609,20635,20429,25386,29438,32833,40041,69522
233,1550,1550.000,11071,13768,21099,20550,25504,29575,32378,39587,67419
234,1499,1499.000,10887,13692,21372,21419,25416,29429,33984,70867,84213
235,1595,1595.000,10823,13686,20160,20019,24964,28509,31320,39170,54615
236,1564,1564.000,10884,13647,20686,20439,25693,29409,31909,41588,61076
237,1543,1543.000,11001,13956,21563,20786,25467,29140,31937,41318,65202
238,1559,1559.000,11019,13786,21237,20541,25735,29244,31700,38904,58804
239,1570,1570.000,10180,13539,19519,20373,25069,28925,31941,48944,83272
240,1558,1558.000,10087,13635,20175,20552,25184,28451,31847,51308,85452
241,1537,1537.000,10771,13732,21534,20783,25838,30006,33050,40278,66212
242,1552,1552.000,10528,13812,21276,20657,25464,29265,32177,43440,73624
243,1579,1579.000,11016,13366,20078,20209,25130,29149,33297,44070,60053
244,1486,1486.000,11033,14118,21781,21511,25824,29261,33227,66251,78283
245,1552,1552.000,10877,13703,20987,20697,25534,29571,32833,48748,63348
246,1546,1546.000,10986,13834,21063,20644,25635,29337,32541,41847,56836
247,1561,1561.000,11067,13893,21313,20511,25383,28854,31401,38959,56118
248,1574,1574.000,10916,13713,21045,20319,25226,28651,31630,38849,58298
249,1569,1569.000,10796,14103,19965,20418,25599,29166,31607,36712,59598
250,1482,1482.000,10170,13760,20784,21603,25550,29716,34221,78196,92784
251,1533,1533.000,10487,13419,20353,20797,25847,30972,35244,46616,79746
252,1536,1536.000,10635,13801,21392,20834,25704,29517,33776,42941,57132
253,1563,1563.000,10852,13542,20852,20504,25589,29526,32469,42478,65334
254,1481,1481.000,10885,14131,21674,21651,25845,29902,33238,67386,88866
255,1543,1543.000,10919,13954,21334,20683,25696,29069,31372,40891,55759
256,883,883.000,9982,12413,16213,36423,26541,64264,174056,290145,374880
257,1522,1522.000,10805,14069,21433,20967,26017,29667,32763,41270,72618
258,1552,1552.000,10865,13641,20703,20605,25760,29551,33865,40889,60249
259,1591,1591.000,10970,13410,20460,20077,25041,28936,31850,42369,54764
260,1573,1573.000,10882,13903,20427,20395,25534,28773,31605,39918,60113
261,1502,1502.000,10300,13832,19860,21246,25338,29842,35424,68450,89205
262,1575,1575.000,10657,13588,20258,20273,25440,29072,32191,39775,56460
263,1554,1554.000,10528,13597,21172,20650,25827,29576,32792,39444,56408
264,1574,1574.000,10863,13527,20857,20395,25293,29032,31860,41153,51786
265,1533,1533.000,10879,13722,20435,20798,25231,29154,32694,60046,78840
266,1565,1565.000,11087,13753,20836,20447,25635,29085,31811,38695,57226
267,1573,1573.000,10948,13794,20612,20412,25486,29112,31832,40950,57803
268,1537,1537.000,11067,13903,21176,20726,25816,29269,32473,43170,57977
269,1538,1538.000,11176,13862,21704,20868,25618,29480,32583,39604,58946
270,1571,1571.000,10922,13865,20882,20323,25269,28565,31307,38794,62118
271,1525,1525.000,10483,13789,20894,20940,25886,30050,33869,47124,81004
272,1557,1557.000,10267,13644,20590,20576,25046,28534,31670,57943,89130
273,1529,1529.000,10842,14112,21568,20958,25600,29624,33189,42906,75298
274,1555,1555.000,10910,13889,21264,20577,25219,28695,31771,43551,59250
275,1500,1500.000,10899,13906,21423,21300,25688,29394,33505,60579,87281
276,1545,1545.000,10791,13927,21002,20724,25613,30068,33227,40969,57956
277,1551,1551.000,10869,13793,20971,20606,25435,30155,32939,39469,52052
278,1574,1574.000,10914,13852,21066,20393,25310,28643,31802,39829,52154
279,1561,1561.000,10956,13678,21066,20457,25460,29290,32400,40553,55165
280,1547,1547.000,10875,14207,21233,20662,25780,28957,31393,36707,52525
281,1560,1560.000,10909,13894,20986,20557,25332,29228,32025,43198,57471
282,1504,1504.000,10393,13756,20399,21204,25402,30002,33821,71600,90940
283,1562,1562.000,10860,13816,21011,20528,25481,29153,31587,39643,48081
284,1531,1531.000,10870,13820,21099,20830,25993,30033,33081,42449,60361
285,1482,1482.000,11061,13867,21376,21686,26080,30191,34180,71453,92240
286,1541,1541.000,11044,13896,21374,20795,25806,29856,32748,41229,61407
287,1546,1546.000,10913,13978,21006,20592,25290,28978,32152,40782,61690
288,1542,1542.000,10686,13860,21549,20735,25585,29260,32797,41399,53380
289,1563,1563.000,10897,13758,20090,20499,25248,29857,34109,42379,73129
290,1564,1564.000,11135,13800,21396,20548,25636,28832,31612,38621,54410
291,1518,1518.000,11027,13983,21597,21007,25896,30092,32813,42794,50527
292,1482,1482.000,10256,13432,19978,21605,25676,31053,40940,72811,85356
293,1557,1557.000,10923,13939,21409,20481,25192,28498,31047,42052,70891
294,1511,1511.000,10852,13662,21209,21425,26751,31744,36517,50438,90024
295,1355,1355.000,10995,14446,23037,23445,27939,34721,43778,67753,96198
296,1472,1472.000,11126,13819,21833,21697,27085,31612,36831,47790,76906
297,570,570.000,11456,23173,39348,61289,77466,155962,182995,207974,367149
298,947,947.000,10124,14100,21895,30756,28736,52876,127970,153836,215447
299,1233,1233.000,10593,13710,21176,27326,27874,35120,47739,208019,267249
300,563,563.000,10456,11616,40269,55255,93388,124130,140447,178744,488229
301,1046,1046.000,10534,14190,24323,30416,44595,55278,62368,81819,306179
302,311,311.000,14017,41599,102266,107395,168255,221084,239611,309379,391074
303,1189,1189.000,11034,14405,22734,25181,27253,42627,60927,78467,136224
304,1559,1559.000,11033,13855,21305,20574,25660,28922,31656,40333,58356
305,1544,1544.000,10846,13839,21333,20698,25603,29371,31810,42709,66239
306,1521,1521.000,10253,13485,20056,21082,25217,29996,35858,68998,93425
307,1561,1561.000,10668,13726,20880,20423,25549,29469,31862,38435,49813
308,1537,1537.000,10641,13858,21363,20887,25978,30039,33222,42973,59207
309,1373,1373.000,11012,14325,22942,23281,27982,34339,41614,68888,85745
310,1455,1455.000,10757,13996,22700,21933,27859,31781,36056,45497,74611
311,1013,1013.000,11349,16555,24459,33022,31903,73716,88113,146187,370113
312,486,486.000,10190,13580,29610,62895,106090,139025,181040,211338,257026
313,1562,1562.000,11057,13808,21079,20524,25255,29302,33343,41754,55650
314,1558,1558.000,10542,13593,20633,20475,25334,29070,32860,45333,76164
315,1554,1554.000,11176,13736,21120,20541,25658,29093,31415,37889,61497
316,1571,1571.000,10887,13696,21025,20512,25819,29094,31754,40887,53934
317,1547,1547.000,11011,13705,20572,20615,25721,29971,33093,43155,63474
318,1473,1473.000,10025,13600,19791,21690,25523,30705,37218,89046,99963
319,1548,1548.000,10950,13801,21549,20673,25555,29315,31885,37850,51605
320,1513,1513.000,10936,13610,20845,21242,25629,29728,33970,64071,115536
321,1561,1561.000,10944,13739,20921,20448,25378,28664,31928,42727,66608
322,1549,1549.000,10867,13707,21199,20564,25715,29591,32044,40407,53654
323,1532,1532.000,10876,13883,21259,20916,25932,29991,32837,42237,56827
324,1552,1552.000,10881,13537,20809,20675,25991,30099,32473,40916,72381
325,1556,1556.000,10864,13696,21225,20530,25878,29414,32014,38880,50384
326,1557,1557.000,10807,13640,21170,20562,25544,29265,31992,41677,68418
327,1540,1540.000,10983,13903,21503,20802,25683,29415,32251,40851,59022
328,1503,1503.000,10143,13616,20434,21258,25776,30604,34230,62700,110812
329,1552,1552.000,10954,13597,20347,20608,25386,29104,33098,47837,76278
330,1523,1523.000,10800,13500,20660,21046,25840,30313,34428,59002,77238
331,1571,1571.000,10716,13857,20918,20319,25416,28534,31279,39777,51117
332,1573,1573.000,11023,13841,20887,20376,25738,28781,30663,36588,57029
333,1562,1562.000,10852,13779,21150,20468,25552,28625,31191,38415,55317
334,1578,1578.000,10863,13536,20646,20291,25300,28940,32167,39476,56052
335,1549,1549.000,10808,13763,21626,20691,25753,29336,31948,39418,63130
336,1594,1594.000,10654,13520,19654,19952,25205,28578,30957,38206,60674
337,1581,1581.000,10828,13724,20552,20284,25284,28970,32166,39667,63175
338,1551,1551.000,10639,13474,20333,21142,25495,30242,34480,56763,123593
339,1491,1491.000,10146,13737,21220,20985,25568,29772,33000,59384,77427
340,1531,1531.000,10731,13640,20452,20882,25394,29325,33156,58448,78261
341,1554,1554.000,10986,13633,21351,20589,25817,29603,32523,39260,61505
342,1539,1539.000,11190,14112,21453,20815,25571,29034,32182,39751,50611
343,1517,1517.000,10883,13947,21548,21090,26199,30470,33295,41294,57219
344,1539,1539.000,10918,14049,21031,20809,26039,29648,32410,40201,55537
345,1558,1558.000,11006,13783,20902,20471,25740,29347,31993,40134,51350
346,1572,1572.000,10900,13838,20228,20341,25238,28937,31437,39346,58021
347,1563,1563.000,11111,13884,20925,20529,25880,29160,31325,40945,56176
348,1527,1527.000,11210,14632,21270,20924,25569,28965,31498,43491,53690
349,1524,1524.000,10523,13713,20326,21138,25186,29292,33210,69816,109368
350,1491,1491.000,10493,14080,21369,21290,25617,30050,34449,56637,79521
351,1541,1541.000,10776,13776,21268,20764,26072,29919,33182,39507,53153
352,1506,1506.000,11088,14166,21842,21313,26607,30246,33592,39331,60371
353,1563,1563.000,10828,13922,20794,20397,25291,28736,31697,41146,52498
354,1536,1536.000,10898,13826,21290,20863,26012,30053,33095,41582,58104
355,1565,1565.000,10972,13763,21010,20505,25558,29012,31981,39864,58569
356,1522,1522.000,10985,13760,21414,20911,25802,29822,33125,43162,55109
357,1542,1542.000,10979,13917,21555,20753,25636,29214,31769,40054,54803
358,1566,1566.000,10767,13773,20989,20466,25262,29024,31631,39014,81503
359,1527,1527.000,10352,13711,20456,21022,25517,29949,34239,65167,97357
360,1493,1493.000,10591,13730,21133,21513,25912,31262,36743,61527,82366
361,1561,1561.000,10799,13741,21004,20347,25622,28981,31294,38017,53994
362,1553,1553.000,11055,13760,21171,20683,25749,29565,32660,39189,75850
363,1532,1532.000,11057,13793,21175,20821,26084,29692,32757,39963,69295
364,1550,1550.000,10565,13613,20534,20690,25503,29747,33052,49786,58582
365,1527,1527.000,10920,13864,21756,20872,25887,29307,32425,42659,63895
366,1564,1564.000,11077,13716,20978,20469,25777,29089,31663,38143,48974
367,1541,1541.000,10940,13827,21636,20811,25823,29589,32063,38557,52032
368,1574,1574.000,11125,13689,20817,20345,25537,29119,31032,38402,54314
369,1549,1549.000,10804,13745,20957,20540,25572,29221,32222,42457,51272
370,1515,1515.000,10069,13416,19473,21196,25125,29370,34772,80987,111433
