Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
150,1362.200,23.317,10.118,13.253,20.391,26.144,33.285,43.700,116.462,296.354,0.043
155,1280.800,24.915,10.007,13.454,20.552,25.451,33.311,57.280,145.250,224.136,0.040
160,1566.200,20.429,10.681,13.700,20.888,25.358,29.251,31.803,39.755,83.126,0.049
165,1518.400,21.078,10.128,13.823,21.173,25.662,29.644,32.915,55.998,100.616,0.047
170,1574.800,20.308,10.888,13.681,20.674,25.196,28.970,31.932,39.887,72.724,0.049
175,1541.400,20.764,10.091,13.689,20.923,25.324,29.050,32.565,51.334,100.783,0.048
180,1574.400,20.320,10.650,13.794,20.608,25.286,28.866,31.608,39.690,61.940,0.049
185,1545.200,20.718,10.028,13.581,20.716,25.194,28.825,31.822,52.982,122.457,0.048
190,1571.600,20.335,10.777,13.665,20.863,25.295,28.877,31.750,40.878,63.949,0.049
195,1523.200,21.021,10.219,13.819,20.904,25.477,29.502,33.050,55.132,123.571,0.048
200,1567.200,20.408,10.584,13.688,20.759,25.352,29.218,32.204,41.166,60.774,0.049
205,1528.000,20.938,10.194,13.780,20.981,25.622,29.377,32.242,53.179,120.638,0.048
210,1560.000,20.525,10.666,13.735,20.863,25.432,28.853,31.769,44.038,83.831,0.049
215,1557.600,20.545,9.997,13.759,20.778,25.301,28.625,31.446,45.044,106.759,0.049
220,1533.600,20.858,10.634,13.788,20.873,25.622,29.845,33.558,46.194,93.886,0.048
225,1536.200,20.823,10.470,13.771,20.778,25.568,30.017,34.239,46.362,100.153,0.048
230,1549.200,20.659,10.887,13.675,21.154,25.500,29.402,32.467,43.114,84.213,0.048
235,1566.200,20.429,10.180,13.700,20.783,25.389,29.044,31.700,41.366,83.272,0.049
240,1542.400,20.734,10.087,13.722,21.015,25.482,29.218,32.843,46.279,85.452,0.048
245,1560.400,20.517,10.796,13.842,20.956,25.507,29.197,32.007,40.605,63.348,0.049
250,1519.000,21.069,10.170,13.752,21.044,25.718,29.927,33.824,55.597,92.784,0.047
255,1418.200,22.552,9.982,13.576,20.516,25.677,29.782,34.301,132.272,374.880,0.044
260,1555.600,20.586,10.300,13.697,20.526,25.492,29.216,32.485,45.722,89.205,0.049
265,1549.200,20.649,10.879,13.786,20.991,25.550,29.240,32.263,43.170,78.840,0.048
270,1547.400,20.673,10.267,13.838,21.072,25.390,29.143,32.532,44.586,89.130,0.048
275,1546.200,20.691,10.791,13.836,21.124,25.527,29.450,32.769,43.428,87.281,0.048
280,1540.800,20.753,10.393,13.895,20.976,25.639,29.467,32.395,43.912,90.940,0.048
285,1534.800,20.855,10.686,13.869,21.095,25.612,29.682,33.266,44.158,92.240,0.048
290,1526.400,21.005,10.256,13.785,21.209,25.770,29.918,33.713,49.594,90.024,0.048
295,1115.400,28.951,10.124,14.294,22.873,28.772,43.766,76.690,181.357,367.149,0.035
300,933.600,33.921,10.456,14.003,22.923,32.585,66.620,111.066,202.678,488.229,0.029
305,1507.200,21.228,10.253,13.833,21.262,26.028,30.349,34.284,51.718,93.425,0.047
310,1214.800,26.324,10.190,13.969,22.144,27.373,36.524,72.251,138.451,370.113,0.038
315,1538.600,20.797,10.025,13.716,20.933,25.653,29.522,32.531,45.840,99.963,0.048
320,1541.400,20.766,10.867,13.699,21.032,25.712,29.646,32.602,44.982,115.536,0.048
325,1541.600,20.749,10.143,13.675,20.966,25.636,29.491,32.846,43.921,110.812,0.048
330,1561.400,20.497,10.716,13.694,20.846,25.559,28.995,31.706,42.052,77.238,0.049
335,1553.200,20.604,10.146,13.637,20.773,25.457,29.423,32.280,45.552,123.593,0.049
340,1536.000,20.836,10.731,13.881,21.207,25.834,29.623,32.645,42.725,78.261,0.048
345,1548.800,20.677,10.523,13.960,20.791,25.493,29.159,31.771,43.848,109.368,0.048
350,1527.400,20.920,10.493,13.963,21.300,25.798,29.876,33.041,43.313,79.521,0.048
355,1544.400,20.729,10.352,13.774,21.122,25.545,29.279,32.600,42.719,97.357,0.048
360,1537.800,20.805,10.565,13.733,21.008,25.737,29.747,33.138,48.803,82.366,0.048
365,1551.000,20.606,10.804,13.750,21.279,25.696,29.301,31.895,40.094,63.895,0.049
370,1523.600,21.019,10.069,13.752,21.022,25.730,29.753,33.101,52.146,111.433,0.048
375,1532.200,20.888,10.827,13.827,21.407,25.962,29.834,33.066,41.928,77.257,0.048
380,1513.200,21.171,10.539,13.748,20.806,25.853,30.501,34.642,56.468,89.576,0.047
385,1562.800,20.436,10.750,13.722,20.742,25.522,29.220,32.063,40.281,79.437,0.049
390,1538.600,20.809,10.271,13.842,20.863,25.569,29.414,32.970,50.336,89.655,0.048
395,1559.000,20.527,10.673,13.739,20.909,25.520,29.320,32.246,41.228,58.545,0.049
400,1526.400,20.954,10.241,13.768,21.092,25.760,29.800,33.429,51.954,90.089,0.048
405,1532.800,20.894,10.702,13.817,20.811,25.948,30.333,34.126,43.837,97.688,0.048
410,1526.000,20.960,10.272,13.641,20.817,25.802,30.407,34.160,49.084,108.859,0.048
415,1551.800,20.613,10.583,13.704,21.131,25.747,29.525,32.315,40.386,61.322,0.049
420,1524.600,21.008,10.115,13.758,20.910,25.709,29.812,33.323,54.374,104.847,0.048
425,1550.600,20.608,10.594,13.693,21.204,25.672,29.582,32.629,40.514,61.132,0.049
430,1529.800,20.917,10.205,13.717,21.001,25.745,29.897,32.994,51.275,106.637,0.048
435,1539.800,20.789,10.858,13.779,21.460,25.916,29.974,32.641,39.866,75.347,0.048
440,1464.800,21.920,10.536,13.985,21.838,26.741,31.565,35.835,59.109,104.107,0.046
445,1192.800,26.726,10.157,14.057,21.761,27.742,38.423,54.339,161.344,350.366,0.037
450,1127.200,29.862,10.426,13.923,21.547,26.669,32.462,42.857,424.907,1458.737,0.033
455,171.400,184.442,10.092,11.327,191.571,327.444,394.244,461.063,693.408,1026.915,0.005
460,165.400,193.284,10.230,11.209,242.524,330.453,395.401,444.872,669.412,1291.487,0.005
465,174.600,184.264,10.203,11.376,180.081,334.186,407.500,460.918,597.476,1188.794,0.005
470,212.800,147.613,10.259,11.178,189.979,260.834,309.342,345.490,422.096,571.193,0.007
475,222.000,144.487,10.212,11.268,165.071,264.589,314.203,339.717,431.441,572.463,0.007
480,190.200,167.425,10.038,11.316,226.173,302.012,348.207,380.283,459.271,581.478,0.006
485,195.200,165.762,10.357,11.143,216.790,303.155,349.977,383.935,468.924,776.944,0.006
490,798.800,38.692,10.183,12.973,20.638,28.766,74.610,153.274,359.671,474.673,0.026
495,1523.800,20.988,10.182,13.662,20.959,25.809,29.872,33.365,48.598,117.203,0.048
500,1545.400,20.718,10.207,13.665,20.981,25.812,29.373,32.387,44.045,99.440,0.048
505,1431.200,22.355,9.865,13.738,20.869,25.869,30.135,34.132,80.584,335.846,0.045
510,1471.400,22.032,9.864,13.831,21.450,25.656,29.313,32.300,43.562,381.929,0.045
515,1300.200,24.285,9.925,13.557,20.790,25.570,29.878,35.005,218.497,323.890,0.041
520,1543.400,20.729,10.596,13.733,21.049,25.885,29.732,32.899,42.506,65.716,0.048
525,1473.400,21.713,9.913,13.687,21.421,26.216,30.757,34.957,66.541,175.285,0.046
530,1533.000,20.890,10.272,13.628,21.116,25.762,29.782,32.824,45.048,145.230,0.048
535,1467.800,26.583,10.029,13.589,20.548,25.726,29.747,33.656,56.862,1413.524,0.038
540,538.800,46.339,9.775,13.241,18.976,25.778,32.240,144.099,730.237,1102.451,0.022
545,1223.600,26.507,9.776,13.244,18.822,25.742,30.580,36.910,262.654,538.874,0.038
550,1424.200,22.154,9.920,13.650,20.986,25.743,30.091,33.899,70.908,335.690,0.045
555,1509.800,21.209,9.973,13.725,21.172,25.835,30.009,33.372,44.667,172.198,0.047
560,1533.000,20.858,10.199,13.646,21.126,25.985,29.642,32.515,46.776,102.669,0.048
565,1338.000,23.916,9.837,13.548,20.504,25.699,30.263,35.475,176.700,522.562,0.042
570,1497.400,21.370,10.044,13.852,21.137,25.787,29.509,32.634,47.219,235.475,0.047
575,1119.200,28.603,9.774,13.346,19.239,26.041,32.732,74.020,236.256,602.545,0.035
580,1481.200,21.613,10.167,13.649,20.695,25.872,29.740,33.474,96.662,220.715,0.046
585,1513.400,21.127,10.200,13.864,21.404,26.096,30.032,33.024,45.228,98.009,0.047
590,1529.000,20.919,10.168,13.762,21.055,25.815,29.713,33.143,45.186,116.416,0.048
595,1148.600,29.727,9.974,13.453,20.243,25.874,30.287,34.880,490.260,1525.496,0.034
600,752.600,42.310,9.836,13.343,19.650,26.407,31.913,126.580,630.379,1339.566,0.024
605,1449.000,20.715,10.753,13.766,21.291,25.782,29.586,32.511,40.588,74.314,0.048
610,1308.800,24.450,9.866,13.532,19.733,26.241,32.124,45.071,184.548,336.910,0.041
615,1526.400,20.975,10.222,13.840,21.415,26.152,30.062,32.883,42.388,98.218,0.048
620,1480.400,21.687,10.737,13.764,21.991,26.837,31.473,35.743,49.618,123.202,0.046
625,1164.200,27.387,10.050,13.982,22.472,28.631,39.014,75.220,159.128,302.207,0.037
630,654.800,48.855,10.157,13.270,24.117,49.072,153.596,189.425,227.898,437.761,0.020
635,1523.400,21.011,10.188,13.687,21.061,25.869,29.944,33.275,52.020,104.476,0.048
640,1193.800,26.817,10.456,14.012,22.824,28.598,39.307,54.897,158.415,351.987,0.037
645,1534.200,20.837,9.916,13.729,21.473,25.836,29.530,32.468,42.849,85.685,0.048
650,1525.400,20.989,10.316,13.573,21.062,25.875,29.916,33.216,53.790,93.123,0.048
655,1547.400,20.671,10.708,13.699,21.014,26.012,29.746,32.757,41.274,65.234,0.048
660,1320.000,24.742,9.938,13.764,21.352,25.983,30.110,33.527,60.651,833.875,0.040
665,1527.800,20.511,10.722,13.675,21.020,25.913,29.438,31.949,40.104,69.258,0.049
670,1526.400,20.983,10.200,13.606,20.834,26.072,30.129,33.240,51.520,98.171,0.048
675,1533.800,20.843,10.445,13.716,21.129,26.240,30.143,32.766,41.698,86.768,0.048
680,1518.600,21.072,10.330,13.748,21.365,26.015,29.982,33.351,47.406,104.855,0.047
685,1534.000,20.860,10.161,13.621,20.922,25.966,30.009,33.091,43.288,122.703,0.048
690,1510.800,21.179,10.393,13.894,21.128,25.846,29.766,33.199,59.514,109.413,0.047
695,1500.200,21.329,9.753,13.730,21.151,25.992,29.707,32.673,45.197,232.717,0.047
700,1446.000,22.143,10.683,13.863,21.730,26.534,31.275,35.964,53.630,1023.761,0.045
705,1517.000,21.085,10.241,13.766,21.350,26.262,30.475,33.688,43.390,89.658,0.047
710,1524.800,21.000,10.924,13.835,21.432,26.174,29.859,32.915,42.892,77.076,0.048
715,1535.800,20.815,10.044,13.709,21.089,25.754,29.743,32.927,43.651,87.050,0.048
720,1536.400,20.832,10.424,13.664,21.078,25.983,30.126,33.569,45.056,83.376,0.048
725,1499.000,21.337,10.140,13.815,21.392,26.122,30.327,33.870,54.157,104.131,0.047
730,1538.800,20.819,10.797,13.791,21.248,26.105,29.912,32.815,41.177,58.990,0.048
735,1503.000,21.269,10.196,13.888,21.370,26.239,30.497,34.085,49.322,102.475,0.047
740,1534.800,20.858,10.570,13.736,21.070,26.039,30.330,33.704,42.850,74.009,0.048
745,1519.000,21.072,10.339,13.606,21.317,26.191,30.354,33.747,48.036,109.659,0.047
750,1530.800,20.908,10.323,13.820,21.418,25.993,30.104,33.281,41.656,92.025,0.048
755,1509.400,21.195,10.317,13.698,21.517,26.049,30.149,33.711,52.270,105.681,0.047
760,1511.600,21.156,10.383,13.962,21.164,26.357,30.524,34.016,44.092,87.315,0.047
765,1516.000,21.090,10.529,13.830,20.995,26.207,30.263,33.567,47.494,97.971,0.047
770,1540.600,20.772,10.664,13.672,21.192,25.963,29.959,33.145,41.966,91.571,0.048
775,1532.800,21.180,10.629,13.781,21.060,25.790,29.545,32.480,42.847,1023.924,0.047
780,1304.000,24.439,10.449,14.047,22.803,28.905,36.970,47.162,80.583,299.726,0.041
785,576.800,55.995,10.193,14.081,23.605,32.132,180.608,302.992,436.857,828.261,0.018
790,769.000,40.824,10.081,12.470,20.507,29.011,111.516,183.426,272.706,692.397,0.024
795,1509.600,21.178,10.238,13.929,21.499,26.016,29.956,33.095,49.374,111.507,0.047
800,1470.200,21.801,10.314,13.783,21.820,27.290,32.115,36.414,50.026,78.195,0.046
805,1227.400,26.046,10.208,14.049,22.324,27.008,36.115,58.028,168.289,346.405,0.038
810,1540.200,20.785,10.137,13.761,21.331,25.863,29.474,32.366,42.830,87.252,0.048
815,1531.400,20.891,10.608,13.751,20.886,25.977,29.882,32.874,45.257,105.093,0.048
820,1528.800,20.942,10.134,13.826,21.396,26.165,29.937,33.062,42.670,83.025,0.048
825,1512.800,21.118,10.887,13.783,21.515,26.297,30.161,33.859,44.858,89.236,0.047
830,1531.600,20.904,10.309,13.654,21.164,25.954,30.064,33.332,44.642,92.708,0.048
835,1526.400,20.981,10.626,13.768,21.467,26.112,30.177,33.303,43.559,72.980,0.048
840,1511.600,21.167,10.205,13.679,21.104,26.420,30.850,34.650,47.409,106.155,0.047
845,1510.200,21.181,10.510,13.778,21.651,26.505,30.447,33.960,43.940,85.408,0.047
850,1513.000,21.163,10.331,13.788,21.550,26.320,30.621,33.970,43.377,81.871,0.047
855,1529.400,20.902,10.475,13.741,21.308,26.161,30.263,33.120,42.014,77.565,0.048
860,1505.200,21.282,10.215,13.843,21.603,26.271,30.539,34.203,48.960,92.182,0.047
865,1527.000,20.941,10.410,13.638,21.378,26.125,30.364,33.634,43.505,84.933,0.048
870,1514.600,21.114,10.071,13.734,21.178,26.127,30.183,33.814,47.215,132.673,0.047
875,1545.200,20.717,10.240,13.549,20.640,25.799,30.041,33.436,45.034,95.954,0.048
880,1493.800,21.534,10.289,13.717,21.052,26.162,30.251,33.723,50.698,1032.768,0.046
885,1494.200,21.308,10.601,13.818,21.359,26.455,31.067,34.859,46.127,108.118,0.047
890,1518.800,21.057,10.126,13.752,21.114,26.164,30.292,33.624,51.032,94.632,0.047
895,1575.400,20.230,10.440,13.344,19.787,25.186,29.373,32.586,41.316,85.816,0.049
