Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
69,1234,1234.000,5375,19161,25697,26037,32228,39468,46491,62297,131234
70,1239,1239.000,5538,19269,25459,25709,31592,40731,47082,61457,79280
71,1172,1172.000,5086,19099,25980,27325,33448,42713,50800,76811,177234
72,1205,1205.000,5621,19785,25511,26540,32888,41354,48755,61584,143457
73,1210,1210.000,5242,18755,25026,28565,31923,41055,48173,64859,1040507
74,1065,1065.000,5267,16012,22187,27626,29094,38538,45702,258328,575436
75,1048,1048.000,5558,21239,29230,30590,38112,48498,57352,81496,130253
76,1117,1117.000,5743,21117,28171,28720,35891,44933,52894,64952,91385
77,1118,1118.000,5297,20102,27746,28683,36850,46208,52794,66673,98488
78,444,444.000,6110,33658,47363,75441,127766,159969,180402,254702,328861
79,927,927.000,5337,19834,26082,32809,34119,50496,74057,201219,261782
80,1090,1090.000,5379,19952,27748,32071,36188,47437,63914,180591,422917
81,398,398.000,4511,51206,76275,75111,102043,131898,152533,220900,267191
82,714,714.000,4705,20463,38645,44062,55228,84459,107673,191584,304484
83,314,314.000,7622,39917,101852,107096,153760,203909,239353,291231,418613
84,1090,1090.000,4616,17048,23249,27367,31484,44185,66386,142097,191252
85,1277,1277.000,5525,18134,24124,25183,30415,40332,47220,72056,117630
86,1233,1233.000,5252,18876,25178,25908,31993,41731,49127,61860,101832
87,1211,1211.000,5263,18337,25289,26459,32400,42273,50724,69853,160342
88,1181,1181.000,4696,18313,24534,27932,31154,40775,47612,74441,730496
89,1200,1200.000,5486,19425,25105,25708,31504,40737,47551,67232,84261
90,1218,1218.000,5906,19775,25696,26394,32234,41207,48899,64602,88222
91,1242,1242.000,5307,19335,25575,25735,31694,40517,47452,61761,106757
92,1210,1210.000,5205,19420,25303,26345,32347,41975,48774,66545,92386
93,1236,1236.000,6014,19736,25617,25949,31865,39316,44855,58986,73670
94,1223,1223.000,5261,18980,24698,26139,31762,42394,50002,63930,91698
95,1252,1252.000,5663,19066,24768,25620,31998,40550,47150,60123,71761
96,1161,1161.000,5139,19319,25828,27504,33466,42522,53919,85045,100013
97,1221,1221.000,5183,19344,25205,26095,31915,39674,46302,75157,103356
98,1259,1259.000,5643,18906,25140,25496,31593,39865,45522,58597,86172
99,1214,1214.000,4875,17764,24866,26453,31596,42502,52593,86503,107882
100,1273,1273.000,5641,18065,24361,25628,31187,38261,46124,63078,1103983
101,1079,1079.000,5540,20888,26356,29024,33963,44002,50094,71453,621624
102,1223,1223.000,5555,19228,25433,26008,32028,39782,45246,62017,82017
103,1214,1214.000,5957,20068,25687,26470,32244,40076,47626,63540,76493
104,1201,1201.000,5320,19525,25752,26615,32954,41772,48104,65283,100837
105,1139,1139.000,5307,16154,22166,32159,29348,37387,44655,545066,1016727
106,1059,1059.000,4830,16021,24084,25874,30914,40369,48934,72680,261971
107,1236,1236.000,5816,19120,24774,25880,32261,40790,47279,63330,86481
108,1162,1162.000,5237,19617,25415,27538,33368,43637,53118,90533,129217
109,1154,1154.000,4673,18674,24766,30020,32344,41659,52392,105706,826300
110,1171,1171.000,4920,16434,22984,25161,29974,37431,47710,68580,350581
111,1241,1241.000,5749,18981,24963,25752,31358,40204,47124,63960,97115
112,1217,1217.000,4548,19107,25061,26223,31456,41018,51548,85410,126266
113,1207,1207.000,5187,19913,25668,26479,32282,42436,49324,65875,84776
114,1229,1229.000,5197,19082,25557,26045,32848,40687,46586,62004,93894
115,1193,1193.000,5457,20488,25996,26913,33214,41177,48541,66097,145426
116,1214,1214.000,5380,20019,25744,26249,31881,41896,47390,60844,82222
117,1224,1224.000,5308,20016,25659,26212,32557,40801,46031,57946,96950
118,1430,1430.000,5656,16393,21554,22227,27197,34182,39196,51876,70541
119,1672,1672.000,5183,14608,18812,18751,22808,27416,30796,39398,57060
