Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
102,2810,2810.000,3026,11254,11846,11388,12470,13184,13723,15024,22769
103,2870,2870.000,3201,11040,11631,11153,12263,12954,13450,14428,16979
104,2823,2823.000,3072,11259,11855,11333,12461,13071,13568,14892,18319
105,2909,2909.000,3166,10991,11555,10990,12068,12557,12908,13671,15727
106,2813,2813.000,3147,11131,11778,11363,12424,13343,14160,15844,26471
107,2830,2830.000,3188,11145,11773,11313,12333,12977,13686,16582,21268
108,2850,2850.000,3089,11091,11714,11215,12311,12996,13536,14647,19593
109,2697,2697.000,3151,11292,11943,11875,12546,14229,16711,24116,26928
110,2827,2827.000,3221,11244,11835,11331,12409,13055,13446,14375,17705
111,2603,2603.000,3209,11045,11666,12283,12270,12939,13693,100229,101402
112,2857,2857.000,3184,11119,11714,11190,12289,12869,13287,14382,16478
113,2799,2799.000,3021,11194,11765,11440,12391,13285,14070,19161,23894
114,2758,2758.000,2975,11121,11668,11590,12325,13456,15243,25395,27113
115,2877,2877.000,3201,10948,11566,11116,12181,12830,13567,15825,22310
116,2833,2833.000,3153,11212,11749,11290,12329,12945,13516,14757,27229
117,2820,2820.000,3110,11229,11806,11445,12367,12909,13242,20756,35399
118,2711,2711.000,3267,11266,11840,11717,12451,13328,15034,23900,30167
119,2775,2775.000,3276,11008,11550,11388,12086,12672,13386,27384,30840
