Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
27,364,364.000,4808,15205,15973,15412,16791,17825,18868,22434,26871
28,91,91.000,4892,14943,15813,370141,1022186,1027056,1036693,1039024,1039024
29,1923,1923.000,4563,14835,15407,15786,16166,23653,25323,33226,35395
30,2074,2074.000,4633,14782,15313,15433,15925,17459,24910,32202,36620
31,2047,2047.000,3178,14870,15457,15640,16229,24208,26076,27389,28825
32,2030,2030.000,4663,15038,15729,15823,16590,18100,25879,27556,29378
33,1143,1143.000,4669,14833,15441,42068,16198,26179,27048,962216,962937
34,987,987.000,4705,15014,15622,15913,16233,17559,26517,34795,35239
35,1863,1863.000,3181,14948,15632,32958,16431,22624,26823,1022158,1027468
36,159,159.000,3455,14649,15148,15810,15954,24596,24851,25769,25858
37,2060,2060.000,4630,15039,15640,15586,16373,17705,24417,26752,35441
38,1958,1958.000,4623,15061,15729,16705,16530,25759,26838,44021,56312
39,1903,1903.000,4642,15009,15756,16415,16627,25282,26509,36944,39957
40,2057,2057.000,3462,14853,15557,15513,16375,17523,25644,27328,29260
41,681,681.000,4693,14853,15370,62981,15965,26143,28709,1029733,1030692
42,75,75.000,3299,15392,16272,445505,1025544,1026234,1026691,1027661,1027661
43,1263,1263.000,3461,14780,15364,15631,15996,18278,26786,34016,47450
44,2065,2065.000,4581,14890,15473,15472,16096,17060,25321,28469,31901
45,1974,1974.000,4630,14653,15347,16246,16438,24912,26058,34055,35809
46,2060,2060.000,3114,14789,15365,15508,16074,17976,25616,28021,37744
47,1971,1971.000,4572,14972,15552,16218,16356,23328,26469,45576,47316
48,2015,2015.000,4577,14960,15519,15868,16114,18208,27470,31866,38597
49,1905,1905.000,3286,14883,15513,16767,16552,26470,27504,39676,40779
50,1935,1935.000,4664,15299,15944,16580,16941,24343,26869,42216,45482
51,1988,1988.000,3337,15198,15914,16051,16623,23464,25978,27734,28601
52,2003,2003.000,4534,15021,15572,32124,16345,25248,26522,1028636,1030503
53,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,1780,1780.000,4678,14955,15648,33993,16498,23538,27814,1027413,1033384
55,172,172.000,4935,15227,18550,18281,21379,26476,26735,27403,27885
56,1988,1988.000,3132,15248,15928,16049,16629,18779,27152,29201,33387
57,1991,1991.000,3756,14886,15527,16094,16402,20420,26757,39238,50302
58,1499,1499.000,4713,14991,15554,35397,16242,25171,28396,932456,932947
59,711,711.000,4671,14565,15137,15324,15855,21632,24031,27105,28561
60,1935,1935.000,2878,15110,15944,16553,17421,25010,26452,29764,39710
61,2014,2014.000,4446,14822,15468,15890,16196,18352,28240,38604,40383
62,468,468.000,4640,14846,15524,79152,16121,24412,951012,952152,953066
63,1407,1407.000,4690,14943,15470,36854,16283,25255,29089,938846,940229
64,423,423.000,4757,15160,15800,16870,17001,24480,27183,28218,28618
65,1707,1707.000,4609,14829,15374,34326,16060,18121,26507,1026109,1030346
66,254,254.000,3309,15295,21267,21718,27524,30691,41159,44571,46190
67,1954,1954.000,4483,14972,15491,16255,16129,24933,26888,44694,45843
68,1962,1962.000,4577,15031,15677,16317,16465,25714,27208,35388,37805
69,2063,2063.000,4680,14918,15468,15565,16059,17276,26884,28812,30875
70,1929,1929.000,4686,14811,15470,16531,16354,26489,27625,35776,38037
71,2046,2046.000,4600,14800,15396,15622,16125,18466,27245,29724,31902
72,34,34.000,5002,1022523,1025228,964838,1027961,1028681,1028965,1029411,1029411
73,1925,1925.000,3061,14788,15384,16358,16172,26560,27639,32263,39401
74,2003,2003.000,4630,14866,15455,15857,16198,24895,26829,28519,30437
75,1916,1916.000,4637,14946,15616,16686,16434,25546,26774,37741,48004
76,1994,1994.000,3135,14896,15512,16027,16307,24235,26453,35669,39138
77,1838,1838.000,4709,15163,15894,17381,17188,26738,27776,38170,39439
78,1894,1894.000,4724,15238,15883,16898,16777,26553,27285,29384,32630
79,1805,1805.000,4735,15256,15975,17777,17182,27663,28712,39511,41203
80,2017,2017.000,4643,15021,15625,15950,16292,19961,26572,31417,36754
81,1700,1700.000,3346,15205,16119,18646,20970,27027,30432,67061,68158
82,359,359.000,4870,15047,15644,104464,25379,27072,1002250,1003073,1004532
83,1649,1649.000,4608,15042,15623,16078,16320,25775,27673,29252,31071
84,1879,1879.000,4738,15126,15829,17007,16843,25997,27921,37101,40084
85,2037,2037.000,3480,14994,15590,15684,16219,17730,26243,30468,40900
86,985,985.000,4629,14950,15512,32574,16379,22481,28181,536857,539162
87,102,102.000,5087,15836,18256,336113,1028590,1039792,1040651,1041340,1041419
88,1760,1760.000,4670,14727,15370,16887,16694,27029,27806,28851,34286
89,1945,1945.000,4603,15142,15714,16471,16468,26375,27385,29405,32108
90,1984,1984.000,3068,14980,15598,16114,16298,18959,28873,39518,41024
91,142,142.000,4998,14972,15464,244338,16841,1035360,1035520,1035890,1036512
92,1744,1744.000,4247,15037,15632,16744,16657,27172,28507,31323,43163
93,1931,1931.000,4697,15044,15655,16562,16586,26708,28073,34945,35928
94,1906,1906.000,3894,15009,15715,16970,16583,28296,29964,40104,45749
95,2017,2017.000,4766,15201,15785,15697,16431,17369,25898,27554,29815
96,967,967.000,4926,15547,16287,50773,17382,28259,29983,1042796,1044532
97,861,861.000,4705,15095,15924,17315,17932,26608,27230,28132,28444
98,1962,1962.000,3342,15068,15657,16284,16363,25148,27543,38121,40635
99,1888,1888.000,4676,15153,15819,17284,16646,28316,29699,41171,50523
100,1797,1797.000,3719,15087,15671,17461,16549,27502,29182,51293,53718
101,1926,1926.000,4658,15156,15811,16612,16570,25926,29357,47452,51055
102,2043,2043.000,4726,15001,15537,15610,16180,17248,25524,30004,35856
103,1867,1867.000,3120,15157,15988,17201,17218,26772,28218,38693,39594
104,1862,1862.000,3473,15256,15980,17134,17374,26783,27683,37073,38667
105,1860,1860.000,4524,15244,16071,17275,17212,27178,28643,38188,47185
106,1919,1919.000,4543,14826,15456,16601,16367,27273,28456,39896,41077
107,364,364.000,5021,16128,17336,108781,19153,29906,1058146,1059143,1059832
108,1421,1421.000,4655,15182,15858,17229,16901,26925,29842,53275,55681
109,1934,1934.000,4666,15282,15890,16555,16549,25419,27708,39025,40276
110,1839,1839.000,4690,15314,16002,17614,17254,28745,29836,37856,39986
111,1848,1848.000,3535,15331,16070,17463,17219,27198,29451,42272,52368
112,1801,1801.000,3016,15267,16048,17390,17757,28568,29754,40223,41622
113,1941,1941.000,4670,15091,15640,16448,16281,26349,29637,40065,41131
114,1875,1875.000,4609,15281,16045,17054,17237,27181,29130,33592,35690
115,1989,1989.000,2902,14993,15649,16046,16330,18786,27569,31490,39231
116,1925,1925.000,4739,15098,15845,16619,16741,21920,28957,44130,45659
117,1814,1814.000,4712,15214,15808,17668,16987,28636,30251,39200,41108
118,1977,1977.000,2636,15042,15548,16187,16156,26946,28386,31354,36491
119,1821,1821.000,4565,15139,15836,17209,16770,28091,29193,33395,40562
