Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
79,307,307.000,9937,11393,16373,103597,27611,720168,803645,1007735,1081457
80,267,267.000,9871,10890,15838,33346,24173,95764,141878,234835,718021
81,960,960.000,9962,11593,16865,51851,26724,38465,60093,990316,1024594
82,646,646.000,10422,11912,18894,21716,28263,37547,43961,60607,81599
83,977,977.000,10134,11818,17859,46561,27297,38345,51592,825379,948263
84,723,723.000,9946,12018,18992,57491,28160,39527,57770,886795,918121
85,466,466.000,10374,11763,16576,19125,24054,32428,36400,46616,56107
86,622,622.000,9939,11634,17677,51573,25346,36707,556711,679675,784302
87,639,639.000,10276,12083,18608,66109,27021,37064,843435,985548,1134187
88,531,531.000,10228,11526,17516,78218,28189,50796,890885,1021539,1282817
89,315,315.000,10013,11325,18056,38561,27565,53035,233458,280114,294605
90,647,647.000,9928,11574,17325,56506,26569,37059,67681,828218,864193
91,790,790.000,9773,11647,18165,50593,27559,38413,49905,815749,907765
92,322,322.000,9893,11287,16814,110128,28334,48236,946205,1006505,1021707
93,490,490.000,9919,11525,17946,73659,30457,66345,764741,908604,920057
94,339,339.000,10064,11024,15059,105757,26717,136582,917858,998941,1037862
95,339,339.000,9782,11165,16919,97898,25784,41796,884004,955053,982910
96,290,290.000,10343,11847,18852,23570,27515,36720,42774,50407,827468
97,278,278.000,9908,11715,19110,116148,27933,830277,857368,914820,932367
98,430,430.000,9748,11333,16424,88922,26344,41597,951499,1024893,1058507
99,400,400.000,9886,11354,16684,96651,28262,49333,975486,1021705,1039238
100,314,314.000,10028,11165,15458,112536,27693,791979,950112,1009727,1036016
101,358,358.000,10050,11109,15846,103290,26458,53029,949327,1048812,1146306
102,388,388.000,10093,11424,17607,46577,29260,67367,100844,1012638,1028051
103,151,151.000,9843,10466,11982,161736,28579,934084,961409,991696,1006855
104,382,382.000,10069,11203,15130,169306,26211,47664,1840342,2010151,2773200
105,22,22.000,9946,10217,12340,217432,16233,857180,935137,1985727,1985727
106,212,212.000,9860,10869,15726,139607,25894,774815,963106,986725,1022113
107,413,413.000,10005,11513,17189,92308,29293,50120,932979,1016942,1033637
108,512,512.000,10010,11695,18613,116662,27677,40040,912088,2006088,2013999
109,31,31.000,10253,10568,11517,356894,986193,996571,1015255,1020143,1020143
110,768,768.000,10421,11896,19478,20969,27014,35426,39647,51268,61659
111,806,806.000,10036,11735,18776,57511,27634,38959,51987,988848,1031452
112,408,408.000,9932,11231,16472,90340,25302,40600,910967,1015166,1026923
113,589,589.000,10468,11886,18978,21500,27463,36767,43262,63220,87311
114,509,509.000,10097,12012,19068,80885,28925,39429,961377,1011426,1038173
115,726,726.000,9872,11846,18151,58997,27177,36855,51109,948122,981125
116,271,271.000,9835,11163,17323,124023,31618,866240,912147,950389,972289
117,506,506.000,10514,11891,18091,20564,26179,36403,41085,49105,73289
118,440,440.000,9880,11588,17487,76383,27121,47108,776717,851007,867922
119,649,649.000,9853,11752,17553,19697,24579,33338,38370,46269,58644
