Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
42,150,150.000,4895,17498,25734,234987,29548,1025368,1027395,1028729,1029457
43,1225,1225.000,2901,15798,16652,18835,24125,30010,34036,36463,41700
44,500,500.000,4727,15192,16027,81883,17131,26051,1036672,1048453,1049324
45,449,449.000,3898,15179,17064,89102,20188,25496,1028291,1029295,1030798
46,757,757.000,3241,15265,16228,20307,25594,35754,36934,44667,45588
47,512,512.000,3489,15224,15870,66585,16498,22603,835847,837283,838756
48,546,546.000,4828,15591,16344,76592,20255,26222,1028430,1035905,1037302
49,837,837.000,4538,14851,15410,90042,16390,27592,34087,1940113,1944257
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,497,497.000,2990,14920,15520,18652,16455,25987,55391,65161,65683
52,408,408.000,4669,15252,16099,96997,19091,37946,1024559,1030102,1031755
53,732,732.000,3220,15078,15810,32421,26456,36788,47238,317024,318331
54,417,417.000,4390,16449,17912,98042,29380,40083,1027054,1032861,1042382
55,568,568.000,2910,16188,17077,74976,25029,28838,1016907,1027020,1028044
56,271,271.000,4903,15222,16273,136495,24533,1023991,1024845,1026147,1026879
57,209,209.000,3146,16335,24564,176908,34062,1037185,1037851,1038735,1039802
58,122,122.000,4825,15660,16658,19803,26651,34070,34580,35577,36926
59,596,596.000,4948,15692,16366,71891,17990,26659,1025545,1035488,1036625
60,880,880.000,3415,15063,15858,53442,20073,26519,36107,1013995,1015377
61,324,324.000,4784,14906,15508,18823,23579,26619,42316,52590,53554
62,970,970.000,4632,14846,15428,49183,16262,24765,26686,1034307,1037216
63,522,522.000,4705,14849,15336,71931,16002,18639,939189,947470,948805
64,545,545.000,4832,15228,16229,19645,25572,33510,35938,44557,46131
65,48,48.000,5083,16120,1023859,686946,1024262,1024920,1025056,1025274,1025274
66,1793,1793.000,3122,14909,15623,17321,18064,26152,27365,34464,36742
67,1680,1680.000,3111,15402,16360,19046,24978,27715,33607,44406,51769
68,328,328.000,4810,15006,15876,113821,17186,28975,1025006,1025593,1026664
69,151,151.000,4974,24132,25224,234086,27491,1022043,1027543,1029825,1030263
70,483,483.000,2971,15733,17246,86294,26347,34630,1031522,1046615,1048489
71,706,706.000,2896,15659,17077,19554,25239,27293,32808,40789,41888
72,1877,1877.000,4674,15298,15926,16899,16880,25548,27471,35834,37705
73,1537,1537.000,3123,15547,16383,38488,20039,27710,29260,1010551,1011845
74,279,279.000,4845,15634,16255,17241,17412,25820,26215,26865,27233
75,205,205.000,4649,15138,15913,174559,27181,1026902,1027454,1028589,1029432
76,328,328.000,3189,16046,18687,117439,27856,30292,1023398,1037633,1042219
77,1261,1261.000,3166,15394,16094,17393,17198,26278,27877,38568,39915
78,58,58.000,5270,16932,1016814,576235,1029938,1039209,1039761,1040485,1040485
79,1607,1607.000,3316,15476,16343,76903,19931,26740,38521,3030755,3046675
80,1,1.000,2024339,2024339,2024339,2024339,2024339,2024339,2024339,2024339,2024339
81,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,53,53.000,5206,15892,16477,15704,17110,17487,17792,18904,18904
83,568,568.000,4828,14883,15562,73467,17266,26631,1023810,1032835,1033742
84,810,810.000,4669,14731,15489,55404,16581,24956,25683,1017582,1018579
85,568,568.000,4628,14957,15566,16893,17335,24549,25327,32764,33622
86,935,935.000,4756,15101,15870,51608,18142,25792,34611,1028188,1029451
87,915,915.000,4668,14891,15493,16879,16624,25154,26060,37050,44346
88,374,374.000,4510,14842,15466,102909,16722,26400,1034549,1035467,1035997
89,1202,1202.000,4654,15409,16203,45236,24830,30439,33783,1034242,1035646
90,228,228.000,4661,14422,14843,14024,15171,15514,15795,16295,16838
91,471,471.000,4817,15161,16092,80257,24922,27246,944030,944666,945387
92,350,350.000,4818,14905,15623,107862,16495,18284,1037679,1040314,1041194
93,1065,1065.000,3037,14894,15558,48459,21647,30805,35306,1043755,1053404
94,36,36.000,5300,14796,24566,20143,25461,25774,25991,26484,26484
95,760,760.000,3469,15161,16221,60850,25351,27764,45044,1036203,1036945
96,821,821.000,4688,15080,15761,56005,17804,27132,60585,994139,995254
97,219,219.000,4775,14767,15384,17396,25349,26447,26674,26866,27852
98,1746,1746.000,2833,15325,16225,18452,24271,26746,33599,39076,48439
99,1241,1241.000,4781,15454,16356,46043,25916,35682,38296,1042146,1045259
100,282,282.000,3233,14828,15873,131700,25876,1013416,1035315,1035902,1036413
101,81,81.000,5048,15873,16332,18243,16943,37083,37615,38649,38649
102,1010,1010.000,4044,15400,16351,48659,19742,26135,37686,998986,1002819
103,819,819.000,4752,15167,15770,18149,16546,27152,36575,61534,62308
104,310,310.000,4844,14822,15463,120335,16487,1023753,1025316,1025995,1026505
105,342,342.000,4761,14835,15404,112679,24838,37075,1042634,1049986,1051016
106,457,457.000,3608,15269,16303,88626,25222,30024,1021026,1027263,1028671
107,333,333.000,3032,15075,15693,105419,16215,17807,962798,963474,963861
108,472,472.000,3291,14957,15793,18417,24743,26891,29561,37718,38155
109,1261,1261.000,3415,14903,15668,44071,23788,33965,37599,1024591,1025491
110,500,500.000,4764,15071,15653,16454,16595,25349,26096,26814,27654
111,259,259.000,4683,14811,15421,141251,24402,1021275,1025290,1027613,1028094
112,788,788.000,4678,15067,15703,89111,16829,26884,43272,1804777,1806767
113,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,457,457.000,4684,14744,15476,89332,24355,34666,1026340,1045871,1046561
115,524,524.000,4651,15174,23369,81291,26062,34205,1020684,1026628,1027385
116,124,124.000,4910,14701,15083,14293,15517,15993,16515,17177,18913
117,1795,1795.000,3281,14733,15606,17776,20395,26301,27733,60951,63317
118,58,58.000,4632,15205,1033559,576496,1034437,1034832,1035207,1035644,1035644
119,169,169.000,3779,14681,15268,15854,16103,25591,28111,29533,29556
