Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
68,1731,1731.000,10759,12732,14657,18526,22881,28949,35315,43522,72783
69,1713,1713.000,10862,12866,15061,18647,23628,28487,32126,41251,65635
70,1760,1760.000,10806,12604,14386,18227,22996,28220,32475,44370,82035
71,1785,1785.000,10777,12534,14047,17909,22584,27399,32645,44057,61739
72,1658,1658.000,10865,12605,14431,20155,22895,28671,36359,81681,479951
73,1616,1616.000,10190,12110,13960,18903,21047,26478,32712,76892,354218
74,1729,1729.000,10786,12834,14718,18527,23145,28523,33547,44160,59438
75,1721,1721.000,10599,12801,15066,18641,23220,29037,34114,43529,59136
76,1726,1726.000,10480,12754,14665,18499,22818,28987,35125,45442,64388
77,1712,1712.000,10533,12504,14209,22005,22185,28164,33837,54036,1018749
78,955,955.000,10064,11342,12479,27499,18979,24408,33834,611792,829806
79,1710,1710.000,10608,12633,14789,18682,23485,28846,33578,45659,81149
80,1769,1769.000,10601,12680,14344,18079,22655,28047,33408,43646,64847
81,1112,1112.000,9960,11345,13229,29429,20171,27177,34811,557868,881511
82,1723,1723.000,10368,12442,14068,18187,22713,28543,34675,45069,54186
83,1742,1742.000,10783,12787,14751,18347,22708,27673,33385,43835,63092
84,1670,1670.000,10778,12754,14491,19226,23190,28645,37076,72508,95543
85,1716,1716.000,10769,12714,14552,18672,22306,27508,34292,50430,372811
86,1774,1774.000,10733,12512,14230,17938,22604,27212,32549,42800,72522
87,1767,1767.000,10508,12640,14144,18120,22683,27759,33017,44399,80244
88,1699,1699.000,10533,12401,14221,20192,22377,28060,34101,66566,463861
89,1684,1684.000,10442,12408,14030,17621,21825,27336,32079,44659,95907
90,1723,1723.000,10247,12518,14341,18554,22826,28529,34059,51148,105113
91,1685,1685.000,10298,12193,13557,24743,22003,27825,35889,60101,1026973
92,1119,1119.000,10170,11444,13217,19914,19558,26505,32376,59173,643755
93,1730,1730.000,10663,12832,14493,18468,23239,28780,33923,43406,66133
94,1709,1709.000,10713,12755,14792,21305,22879,28173,33222,50414,1029750
95,1280,1280.000,10345,11703,12773,21632,20335,26419,35047,129396,824766
96,1779,1779.000,10595,12572,14200,17986,22444,28031,32783,44102,64262
97,1441,1441.000,10163,11737,13589,22159,20828,26602,34282,257988,557097
98,1758,1758.000,10777,12631,14381,18263,22678,28187,34380,47045,57913
99,1726,1726.000,10742,12786,14737,18498,22981,28255,33954,42622,80459
100,1733,1733.000,10635,12541,14320,18434,22849,29038,34650,49227,73708
101,1682,1682.000,10316,12598,14771,19026,23222,29517,35844,58588,86922
102,1709,1709.000,10854,12588,14382,18736,23222,29468,37567,48369,75632
103,1740,1740.000,10495,12593,14527,18405,22914,28655,34469,45793,60860
104,1673,1673.000,10497,12379,14202,19120,22062,28309,33012,51654,288586
105,1724,1724.000,10695,12741,14727,18567,23133,29258,33847,43398,57953
106,1637,1637.000,10892,12814,15121,19566,23385,31092,38060,64748,86218
107,1703,1703.000,10613,12721,15194,18720,23661,28896,33659,43851,55638
108,1738,1738.000,10817,12547,14336,18442,23400,29114,33548,46739,57972
109,1604,1604.000,10433,11777,13246,21335,20094,25943,31752,66496,816853
110,1634,1634.000,10057,12441,14169,18183,22514,28017,33744,46966,151565
111,1651,1651.000,10363,12670,15012,19405,23274,29848,39225,63690,101051
112,1744,1744.000,10665,12734,14702,18296,23181,27773,32202,42637,59527
113,1828,1828.000,10701,12347,13789,17572,21538,27573,32935,45880,70479
114,1865,1865.000,10651,12328,13701,17096,20702,25699,30568,41881,56570
115,1939,1939.000,10598,11762,12674,16501,18504,23237,29805,70788,89413
116,2035,2035.000,10546,11771,12901,15729,18703,22528,27676,35406,47710
117,2093,2093.000,10553,11571,12424,15259,18265,21645,26179,35935,44959
118,2028,2028.000,10538,11753,12817,15785,18904,22468,27685,35512,45047
119,2026,2026.000,10414,11674,12603,15535,18488,22331,27616,35321,55577
