Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
45,27,27.000,11610,40611,1002053,1276195,2008990,3060476,3068882,4047826,4047826
46,24,24.000,10089,1020370,2040368,1869286,3042221,3060736,3062963,3085757,3085757
47,14,14.000,11946,2029800,2048552,1829151,2057524,2066522,2073428,2073428,2073428
48,13,13.000,41528,1001588,1010405,1093495,1017577,1037952,3037752,3037752,3037752
49,38,38.000,4718,1012429,2035697,2036078,3051102,4058154,4067641,4070892,4070892
50,6,6.000,1024907,2023927,2028134,2202445,3050594,3060770,3060770,3060770,3060770
51,12,12.000,4550,1024198,1036015,1362259,2043454,2059077,2062000,2062000,2062000
52,26,26.000,5666,1022002,1030816,991857,1047384,2039273,2049819,2064033,2064033
53,34,34.000,9427,1011971,1031287,948193,1055885,1061193,2085174,2095014,2095014
54,42,42.000,8843,55748,1027839,777771,1054254,1077642,1095384,2055413,2055413
55,50,50.000,8620,37424,961239,721927,984902,1020644,2012451,3008749,3008749
56,35,35.000,4037,986169,1026755,1277786,2028107,2043863,3029850,3054087,3054087
57,21,21.000,4699,1005712,1038342,1027963,1058192,2034345,2051803,2052648,2052648
58,30,30.000,10924,1020720,2007222,1460512,2029899,3022544,3027809,3042132,3042132
59,20,20.000,5502,1017882,2027770,1677596,2041597,3032280,4081797,4081797,4081797
60,17,17.000,9668,1045878,2017651,1732239,2034619,2048702,3075375,3075375,3075375
61,18,18.000,1002081,1022983,1029653,1760271,2055244,3077465,6106571,6106571,6106571
62,27,27.000,9497,1039623,1058820,2246737,4076948,5100090,5127560,8153705,8153705
63,23,23.000,12383,2028965,4057821,3366085,4075498,4102778,7157108,7170227,7170227
64,4,4.000,28615,1001848,3080982,2550855,6091975,6091975,6091975,6091975,6091975
65,4,4.000,2056525,2060253,2066877,2833776,5151452,5151452,5151452,5151452,5151452
66,4,4.000,1010709,1011081,1051008,1036810,1074445,1074445,1074445,1074445,1074445
67,43,43.000,10466,41906,1008684,1273011,2023349,3116267,4087916,4091657,4091657
68,20,20.000,4383,12365,2055146,1683811,3061253,4053382,5068511,5068511,5068511
69,13,13.000,5203,19833,1031770,1103930,1044240,3005745,4050200,4050200,4050200
70,23,23.000,4346,1006363,1991996,1621568,3006488,3021637,3025999,3040519,3040519
71,16,16.000,1001695,2005590,2019825,2017250,2030262,3026482,3034168,3034168,3034168
72,11,11.000,7639,1007952,1030865,1298610,2038233,2043668,2045964,2045964,2045964
73,37,37.000,9644,32426,1019106,732600,1038768,1048021,1071910,1077415,1077415
74,83,83.000,4658,21374,47891,612624,1031201,1065795,3086584,4097096,4097096
75,28,28.000,9271,1009550,1996635,2002742,3067581,4050773,4074002,4083580,4083580
76,12,12.000,10526,1009107,2043383,1611564,2064964,2073465,3027618,3027618,3027618
77,10,10.000,1009675,1013134,1077574,1540427,2078124,3049139,3049139,3049139,3049139
78,19,19.000,17369,1001688,1018010,926231,1067355,2037030,2042194,2042194,2042194
79,16,16.000,15622,993781,1023499,1155381,2037697,2063528,2079892,2079892,2079892
80,27,27.000,6214,32783,1022635,771210,1045712,1053711,1064682,1095250,1095250
81,63,63.000,6541,22570,1009060,1223200,2046259,3040550,3056746,4055121,4055121
82,4,4.000,4354,994072,1007044,759909,1034168,1034168,1034168,1034168,1034168
83,23,23.000,8196,1010587,1023548,1420896,2034997,3062968,3070834,3071446,3071446
84,22,22.000,23616,1013295,1027039,1304971,2046632,2067714,2068792,2075516,2075516
85,29,29.000,9651,1002613,1041799,795205,1048101,1062532,1066419,1074654,1074654
86,55,55.000,5537,31569,1021339,1538673,3034740,4056015,5042261,5051208,5051208
87,12,12.000,1009785,4024776,4034029,3447709,4037903,4038134,4048232,4048232,4048232
88,7,7.000,4515,1023853,3025528,2168282,3032012,3043787,3043787,3043787,3043787
89,7,7.000,1016691,2008857,2023592,1881160,2027913,2045268,2045268,2045268,2045268
90,8,8.000,992501,1007571,1017684,1266809,1032641,3046300,3046300,3046300,3046300
91,53,53.000,10539,39151,2018038,1713477,3044304,4042103,4057281,6041836,6041836
92,3,3.000,2054477,2054477,4045164,3715952,5048215,5048215,5048215,5048215,5048215
93,9,9.000,1013626,1032747,2032444,2252182,3025696,4053398,4053398,4053398,4053398
94,20,20.000,10710,1032748,3039729,2187130,3053316,3076716,3088036,3088036,3088036
95,14,14.000,9387,1005618,2014832,1450149,2026383,2048723,2061112,2061112,2061112
96,9,9.000,6706,1029913,1040279,1376998,2057639,4078437,4078437,4078437,4078437
97,43,43.000,4724,33616,1046727,1596819,3042998,3064782,3071742,4066055,4066055
98,15,15.000,4802,24715,2013680,1554780,2031439,3034398,4057587,4057587,4057587
99,8,8.000,4762,10528,1009787,890491,1056174,3027219,3027219,3027219,3027219
100,43,43.000,2433,29967,2002387,1238787,2041634,2056901,2064384,2088943,2088943
101,7,7.000,15295,1007972,1022096,883739,1042081,1052515,1052515,1052515,1052515
102,111,111.000,4738,21103,39504,306627,963823,994315,1006641,1047107,1054797
103,58,58.000,4292,25931,1010060,818980,1048156,2029832,3024655,3060092,3060092
104,25,25.000,4603,995745,1011824,1134569,1027201,2025355,2997103,3015108,3015108
105,28,28.000,8269,1017413,1031898,1414314,2011947,2028815,3041499,6069200,6069200
106,24,24.000,15606,987706,1000351,1218880,1024473,2007141,5065309,5065464,5065464
107,40,40.000,10981,36576,3057371,2298922,4081382,4097214,5071921,5087340,5087340
108,10,10.000,4861,1009846,3061955,2531335,4037569,4043668,4043668,4043668,4043668
109,2,2.000,2046734,2046734,2050145,2048439,2050145,2050145,2050145,2050145,2050145
110,1,1.000,2022166,2022166,2022166,2022166,2022166,2022166,2022166,2022166,2022166
111,35,35.000,4743,22404,991059,727499,1021632,1049239,1053637,1090568,1090568
112,77,77.000,4751,30289,52259,596538,982759,1968302,2018766,3996889,3996889
113,30,30.000,6044,1008723,2030529,1661234,3017533,3041771,3045212,3059840,3059840
114,11,11.000,1009303,1028546,2017810,1575114,2045727,2046984,2051107,2051107,2051107
115,24,24.000,8602,38859,1004901,724973,1015982,1045277,1048121,1049839,1049839
116,99,99.000,5267,25125,49672,554716,1040102,2033561,3039432,3109333,3109333
117,20,20.000,5458,1014553,1034403,1179635,2031008,2051643,2065845,2065845,2065845
118,19,19.000,5501,999409,1028414,869589,1042541,1053026,1055870,1055870,1055870
119,8,8.000,10104,23153,36177,32461,47096,52333,52333,52333,52333
