Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
80,2544,2544.000,10275,11203,11548,12571,12089,14645,20849,26325,36864
81,2544,2544.000,10145,11172,11524,12584,12063,15788,20827,27028,38761
82,2442,2442.000,10369,11123,11471,13089,12049,17673,22708,48762,69657
83,2548,2548.000,10305,11137,11483,12571,11987,15431,21134,28066,38588
84,2530,2530.000,10210,11160,11522,12635,12138,17119,20805,26063,37405
85,2519,2519.000,10385,11139,11490,12712,12098,17057,21567,28626,37251
86,2549,2549.000,10229,11136,11494,12550,12049,15376,20784,27645,37255
87,2540,2540.000,10194,11145,11482,12599,11999,16448,21378,27333,37887
88,2524,2524.000,10444,11264,11616,12700,12172,16214,20488,27390,38027
89,2541,2541.000,10187,11137,11488,12566,12059,14997,21193,27253,40397
90,2413,2413.000,10367,11218,11569,13245,12150,18496,22460,49238,78804
91,2521,2521.000,10290,11209,11606,12691,12145,16656,20853,27765,41942
92,2539,2539.000,10288,11213,11564,12608,12044,15430,20633,28165,40625
93,2418,2418.000,10316,11262,11768,13228,13022,18278,21980,29661,40059
94,2571,2571.000,10286,11076,11415,12442,11953,14980,20455,27274,37719
95,2505,2505.000,10407,11143,11526,12757,12126,16889,21243,27726,37099
96,2528,2528.000,10298,11161,11512,12662,12060,16422,21717,27982,39200
97,2530,2530.000,10238,11133,11522,12643,12028,16563,21239,27386,37365
98,2314,2314.000,10350,11246,11695,13801,12738,17170,22096,73947,91413
99,2449,2449.000,10427,11458,11925,13113,12744,16691,21570,29093,42270
100,1996,1996.000,10404,11613,12489,16879,18959,24604,30132,76647,180626
101,879,879.000,10033,11222,15120,34398,52546,76199,77410,124406,201953
102,2528,2528.000,10345,11152,11500,12659,12078,17642,20804,27516,38406
103,2493,2493.000,10345,11147,11488,12792,12078,18345,21465,28582,52910
104,2552,2552.000,10326,11165,11533,12595,12051,15790,21438,27146,37504
105,2545,2545.000,10376,11133,11493,12588,11986,14830,21079,28112,38381
106,2508,2508.000,10204,11192,11534,12719,12137,16837,21328,28193,39798
107,2425,2425.000,10119,11164,11539,13207,12132,17818,22202,53814,69798
108,2536,2536.000,10150,11090,11469,12597,11983,15718,21462,27928,41511
109,2504,2504.000,10320,11171,11534,12789,12079,18320,21645,28221,41956
110,2544,2544.000,10371,11148,11513,12587,12041,16146,20706,26849,40496
111,2535,2535.000,10206,11165,11534,12610,12074,16423,20710,27461,36519
112,2532,2532.000,10255,11120,11465,12658,12054,17044,21110,27695,38998
113,2521,2521.000,10388,11182,11537,12700,12149,16637,21029,27920,41930
114,2473,2473.000,10278,11209,11619,12896,12372,17874,21287,28721,42883
115,2431,2431.000,10404,11432,11921,13194,12673,17653,22628,30041,39479
116,2006,2006.000,10565,11498,12246,16039,19646,23011,26222,61380,74985
117,774,774.000,10449,11928,50598,41053,52696,78203,97992,127476,154862
118,2530,2530.000,10324,11180,11551,12652,12102,16212,21097,27471,37274
119,2481,2481.000,10311,11177,11538,12700,12176,16693,21021,27427,37827
