Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
89,2021,2021.000,10731,12150,12954,15233,14641,22404,25262,45117,60818
90,2069,2069.000,10472,11843,12492,15698,13791,21005,25832,99370,167786
91,1739,1739.000,10220,11395,11999,18113,13743,23841,33300,154822,231603
92,1980,1980.000,10627,11808,12548,16467,14346,24307,34084,107989,221383
93,1686,1686.000,10639,11677,12371,18608,14259,27694,56701,119677,173295
94,1953,1953.000,10842,12765,14187,16387,16728,25346,30980,40671,75242
95,2119,2119.000,10987,12337,13176,15058,15122,22091,26327,35147,51456
96,2202,2202.000,10649,11990,12669,14575,14231,21699,26102,33230,56926
97,2175,2175.000,10584,12139,12819,14669,14325,22016,25574,34239,70389
98,2238,2238.000,10709,12118,12847,14347,14116,21311,24159,28796,44725
99,2242,2242.000,10775,11973,12610,14256,13855,21615,23561,30167,43578
100,2263,2263.000,10827,12027,12639,14094,13831,20822,23034,28386,52261
101,2100,2100.000,10664,12011,12602,16312,14089,20643,22729,27735,1021849
102,1986,1986.000,10623,11956,12566,14979,13855,20873,23754,62399,338528
103,2217,2217.000,10785,12157,12828,14430,14030,21352,23669,30014,64915
104,2234,2234.000,10963,12007,12729,14314,13960,21313,23847,30126,40424
105,2272,2272.000,10826,12032,12625,14121,13690,20890,23766,30419,81839
106,2255,2255.000,10701,11941,12554,14154,13867,20841,23287,31547,71733
107,2273,2273.000,10784,11992,12658,14076,13806,20961,23665,28174,40315
108,2263,2263.000,10873,11992,12647,14133,13815,21008,23160,27919,40556
109,2119,2119.000,10653,12351,13108,15139,14722,23433,26464,36968,72291
110,2096,2096.000,10752,12396,13196,15201,14898,23275,26452,37107,83710
111,814,814.000,17360,20106,32062,42770,52049,76135,118633,178795,232374
112,1478,1478.000,10118,11198,11628,19902,12360,39251,66222,145805,239906
113,2164,2164.000,10498,11694,12301,14699,13458,21242,24243,57197,165164
114,2272,2272.000,10734,11907,12544,14117,13754,20988,23812,29853,40784
115,2262,2262.000,10771,11959,12562,14100,13707,21051,23680,28382,40483
116,2256,2256.000,10686,11963,12637,14182,13914,21282,23610,27975,42342
117,2195,2195.000,10626,12026,12777,14584,14207,21477,24375,33853,93815
118,2031,2031.000,10612,12196,13134,15859,15433,23255,29766,50989,89993
119,1813,1813.000,10857,12431,13527,17245,15869,28391,39353,71128,122014
