Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
104,46,46.000,2084,15723,4033814,2706918,4048596,4050933,4052010,4057336,4057336
105,1,1.000,3045540,3045540,3045540,3045540,3045540,3045540,3045540,3045540,3045540
106,1,1.000,2038848,2038848,2038848,2038848,2038848,2038848,2038848,2038848,2038848
107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,54,54.000,2106,16731,3065014,2475746,3078779,7098961,7099872,7101706,7101706
109,2,2.000,6073028,6073028,6080418,6076723,6080418,6080418,6080418,6080418,6080418
110,1,1.000,5066854,5066854,5066854,5066854,5066854,5066854,5066854,5066854,5066854
111,21,21.000,2650,4032287,4038080,3413455,4039750,4040370,4040488,4042122,4042122
112,1,1.000,3025755,3025755,3025755,3025755,3025755,3025755,3025755,3025755,3025755
113,1,1.000,2018259,2018259,2018259,2018259,2018259,2018259,2018259,2018259,2018259
114,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,85,85.000,3661,12445,20167,635002,1038448,2044241,2044771,2045364,2045364
116,13,13.000,8339,1025959,1026503,948553,1026700,1026888,1037725,1037725,1037725
117,87,87.000,3650,11946,26280,343088,1022100,1032790,1037462,1040127,1040127
118,6,6.000,2651,2716,14585,11191,19404,19669,19669,19669,19669
