Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
64,58,58.000,3873,18391,1019005,571993,1026222,1028163,1029085,1029448,1029448
65,69,69.000,2260,9169,20692,482648,1029073,1029549,1029846,1030697,1030697
66,120,120.000,3680,11270,23409,285000,1022064,1029681,1029890,1030780,1031211
67,236,236.000,2754,11422,17479,150800,18896,1018317,1024414,1025114,1025776
68,162,162.000,3471,12246,24381,478008,42180,3021709,3023717,3038735,3038811
69,11,11.000,2004363,2036047,2036238,2033249,2036959,2037584,2037639,2037639,2037639
70,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,354,354.000,2210,11076,20072,111491,25529,58482,1040877,1043061,1044232
72,612,612.000,3440,11539,17935,69373,20858,32297,1019032,1021000,1022168
73,125,125.000,3511,10784,11434,16942,25492,33368,42061,49740,49979
74,366,366.000,3409,11600,13304,104582,19498,37022,1036177,1037334,1037818
75,78,78.000,4142,19086,25155,431429,1025996,1027131,1027483,1028908,1028908
76,60,60.000,3648,11398,1002890,775334,1005349,2012229,2012653,2013740,2013740
77,18,18.000,1009208,1018949,1019519,1018841,1020095,1020544,1020904,1020904,1020904
78,173,173.000,3499,10967,11393,383769,17780,2055204,2060306,2060881,2062857
79,1,1.000,1021466,1021466,1021466,1021466,1021466,1021466,1021466,1021466,1021466
80,595,595.000,3297,11202,18441,73934,24780,35401,1061684,1063420,1064246
81,82,82.000,3754,11655,19984,406718,1021223,1021915,1022171,1022762,1022762
82,259,259.000,3598,11574,12740,140611,20760,1024684,1029334,1031360,1031677
83,67,67.000,2390,30562,39966,892302,3023284,3024211,3024424,3026317,3026317
84,12,12.000,3022202,3024415,3024677,3024398,3025172,3025367,3025546,3025546,3025546
85,1,1.000,2019776,2019776,2019776,2019776,2019776,2019776,2019776,2019776,2019776
86,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,123,123.000,3333,11255,17830,347902,973391,984436,1998601,1999510,1999849
88,24,24.000,8687,1025427,1026096,944168,1035843,1036350,1037047,1037331,1037331
89,160,160.000,3419,11467,12582,412135,19794,2041230,2042351,2042721,2043115
90,1,1.000,1020946,1020946,1020946,1020946,1020946,1020946,1020946,1020946,1020946
91,93,93.000,3716,18822,19963,371692,1042884,1049198,1057932,1064707,1064707
92,250,250.000,2145,11743,18549,148453,37393,1013526,1029052,1036608,1036756
93,46,46.000,1932,16883,1020536,715259,1021461,1028078,1028987,1029334,1029334
94,182,182.000,3538,12220,24064,250349,26386,1018703,2023885,2027499,2027735
95,22,22.000,1011475,1027580,1028182,1027194,1028828,1029097,1029250,1029391,1029391
96,357,357.000,3438,11726,19189,136880,28131,35258,1027826,2037754,2040319
97,23,23.000,4407,1019039,1019376,974851,1020042,1020677,1020944,1020999,1020999
98,132,132.000,2074,10932,12684,257345,23835,1019944,1034923,1035358,1035459
99,82,82.000,3879,12173,26901,410090,1015746,1038250,1038481,1039727,1039727
100,48,48.000,3714,34034,1044394,710826,1050989,1071396,1072459,1074815,1074815
101,99,99.000,2176,11328,18032,15199,19987,20718,21425,23118,23118
102,645,645.000,1711,11662,18415,66577,20842,27630,30006,1029535,1030401
103,102,102.000,2127,15522,19731,332765,1020050,1022179,1034925,1036233,1036382
104,297,297.000,3616,18341,23433,129112,30756,1019011,1020114,1020744,1021478
105,220,220.000,1885,11972,18757,162179,20769,1019399,1026478,1027129,1028087
106,183,183.000,2045,11387,11977,190386,35089,1012887,1013358,1014253,1014264
107,111,111.000,3677,11265,18290,300063,1007377,1007950,1008113,1009844,1010045
108,176,176.000,3541,11111,12039,201563,40380,1028783,1029896,1031167,1031523
109,68,68.000,3744,19234,20808,20987,26785,28590,29303,34524,34524
110,451,451.000,2201,11399,14411,88474,20550,32143,1042621,1044313,1044839
111,59,59.000,3767,11695,1013458,557381,1019904,1022244,1022428,1022515,1022515
112,515,515.000,1942,11438,12461,90025,19330,33587,1037134,2043328,2049144
113,27,27.000,4176,1021041,1027254,987388,1028151,1028604,1029574,1038525,1038525
114,90,90.000,3794,19762,28265,388571,1037336,1050927,1057204,1058500,1058500
115,325,325.000,2131,11371,12401,115253,21972,31010,1035055,1036024,1036909
116,241,241.000,3552,18245,22025,153844,28933,1019896,1021625,1030354,1031087
117,47,47.000,3511,10916,11335,10632,11525,11762,11852,13046,13046
118,110,110.000,3399,12803,22876,309773,1013574,1021179,1021606,1021939,1021985
119,84,84.000,3838,12258,19686,19402,27122,27489,27672,29073,29073
