Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
69,41,41.000,5708,2007726,4022054,3462083,5029226,6037088,6043432,8046492,8046492
70,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,3,3.000,2007130,2007130,4014327,3683714,5029687,5029687,5029687,5029687,5029687
72,6,6.000,2001627,3004444,3042012,4028675,6049861,7057403,7057403,7057403,7057403
73,8,8.000,2015483,3026164,4035977,3785242,5044289,5045708,5045708,5045708,5045708
74,7,7.000,1001704,1006441,1024945,1590535,2024836,3031502,3031502,3031502,3031502
75,22,22.000,13080,2024802,3029213,2759063,4053349,5038184,5052180,5080054,5080054
76,6,6.000,1001918,1008270,2019174,2358110,4050338,4060010,4060010,4060010,4060010
77,10,10.000,5625,2043526,2056025,2041410,3024062,3057658,3057658,3057658,3057658
78,19,19.000,5606,14943,2043258,1827476,2058691,3074408,5060047,5060047,5060047
79,10,10.000,1000667,1008418,1050836,1730694,2030307,4050338,4050338,4050338,4050338
80,29,29.000,8615,1006710,3001329,2198200,3036733,4028564,5045878,5053793,5053793
81,12,12.000,1001720,2006058,2019465,2264800,3013236,4034781,4037770,4037770,4037770
82,5,5.000,4561,1024825,2015237,1415862,2015519,2019170,2019170,2019170,2019170
83,23,23.000,4536,1011500,1025111,1672586,2035829,3037974,4015701,5007224,5007224
84,22,22.000,4362,2002551,2009993,2505239,4001324,4005948,4008751,4038385,4038385
85,9,9.000,996150,1009693,1997088,2107464,2989533,2999206,2999206,2999206,2999206
86,14,14.000,1013409,2001601,2009397,2152539,2052557,3006099,3007144,3007144,3007144
87,8,8.000,5270,1035766,2010061,1902785,3019829,5057117,5057117,5057117,5057117
88,41,41.000,4784,36731,1015811,1724418,3998682,4041324,4045679,4054677,4054677
89,12,12.000,994834,2030184,3028339,2615236,3051462,3053499,3062511,3062511,3062511
90,6,6.000,1002017,1012079,2029585,1690654,2031191,2049628,2049628,2049628,2049628
91,6,6.000,1001772,1017840,1024444,1023325,1027009,1045922,1045922,1045922,1045922
92,61,61.000,4491,27344,1005865,1175672,1033673,2028842,3032194,10144058,10144058
93,20,20.000,4809,2021882,4053960,4760824,9118197,9130774,11134025,11134025,11134025
94,15,15.000,4220,1001701,8092340,5737311,8116205,8125136,9128552,9128552,9128552
95,6,6.000,7122011,7123293,8128307,7797556,8138659,9149668,9149668,9149668,9149668
96,3,3.000,28492,28492,6072198,4069504,6107822,6107822,6107822,6107822,6107822
97,1,1.000,6059499,6059499,6059499,6059499,6059499,6059499,6059499,6059499,6059499
98,1,1.000,4062928,4062928,4062928,4062928,4062928,4062928,4062928,4062928,4062928
99,2,2.000,1001844,1001844,3075767,2038805,3075767,3075767,3075767,3075767,3075767
100,3,3.000,1001875,1001875,3077799,2388708,3086451,3086451,3086451,3086451,3086451
101,2,2.000,1061236,1061236,2061884,1561560,2061884,2061884,2061884,2061884,2061884
102,26,26.000,11582,1009142,1018881,1368822,2020673,3027044,3031438,3045695,3045695
103,38,38.000,4206,11845,1000979,831700,2002822,2027949,2035664,2049231,2049231
104,28,28.000,4721,37376,1021241,984226,2003518,2026256,2027948,3031756,3031756
105,31,31.000,5226,1007368,1043950,1546157,2062907,3062902,4035867,4044047,4044047
106,27,27.000,4693,10490,1029363,1497466,2053838,3985241,4038930,6053046,6053046
107,19,19.000,4543,9232,2009258,2228784,3014235,5078436,6063483,6063483,6063483
108,12,12.000,1001403,1999218,2016488,2774110,5063725,5079370,5093857,5093857,5093857
109,11,11.000,9381,1992285,3079316,2865950,4067125,4067388,4083285,4083285,4083285
110,14,14.000,1001641,1004307,2010545,1886715,3051015,3081781,3085934,3085934,3085934
111,9,9.000,1001614,2077148,2081488,2292078,2100628,4097902,4097902,4097902,4097902
112,7,7.000,4920,1029688,1067023,917256,1078791,1099317,1099317,1099317,1099317
113,15,15.000,36915,49153,1016597,1293654,2042514,3025264,4009954,4009954,4009954
114,31,31.000,4668,1003438,2017358,2202818,4975854,4993112,4998376,5004972,5004972
115,5,5.000,1010690,1025411,2024574,2022298,2029107,4021709,4021709,4021709,4021709
116,14,14.000,4873,1001557,1022601,1637209,2968752,2977261,2982724,2982724,2982724
117,5,5.000,4019,4517,4605,791120,1969154,1973305,1973305,1973305,1973305
118,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,2,2.000,3068,3068,8342,5705,8342,8342,8342,8342,8342
