Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
69,45,45.000,9315,50700,1002001,950618,2031475,2093491,2108660,2235851,2235851
70,19,19.000,18499,1020782,1073084,1070245,1111039,1138553,2130316,2130316,2130316
71,33,33.000,6301,29540,43730,171845,76595,1028594,1126191,1126652,1126652
72,33,33.000,7093,992580,1007136,962713,1054356,2017198,2026949,2114582,2114582
73,61,61.000,6489,23213,60433,667933,1054965,1110537,3057293,4097323,4097323
74,59,59.000,5784,21287,83303,1047890,2028110,3019274,3053728,3064151,3064151
75,4,4.000,972410,2000761,2051963,1770035,2055008,2055008,2055008,2055008,2055008
76,22,22.000,7224,1011659,1037965,1129470,1064044,2090512,2098006,2112905,2112905
77,53,53.000,6895,25855,973240,691921,1037148,2051620,2063078,2112721,2112721
78,33,33.000,7803,47028,1036115,774272,1064602,1081264,1129721,1166306,1166306
79,496,496.000,4925,19532,36923,45695,61599,82299,107999,212271,269151
80,829,829.000,6446,17553,30629,38525,53948,74438,91989,113128,165907
81,500,500.000,5492,16903,32207,110859,55153,78812,944929,1968714,2035615
82,37,37.000,7534,34809,1006594,683274,1050200,1076577,1089062,1090377,1090377
83,94,94.000,5984,29180,51437,672795,1041063,2082818,3037485,4086363,4086363
84,20,20.000,5270,38747,1079286,1425488,2011649,3090549,6081308,6081308,6081308
85,20,20.000,24783,978530,1009546,1112841,1030038,3019988,3022150,3022150,3022150
86,27,27.000,8176,1007415,1048779,1781193,3085346,4074381,4075553,4082198,4082198
87,25,25.000,11202,1006782,1034348,1329378,2037614,3085297,3120810,3141651,3141651
88,22,22.000,5678,114548,1923945,1289655,2024330,2075932,2078991,2092562,2092562
89,12,12.000,8053,26641,1043954,707337,1072845,1073064,1106575,1106575,1106575
90,87,87.000,6454,29407,87128,828228,1988674,2128219,3099674,4037400,4037400
91,11,11.000,9222,10546,1014799,1485116,3034101,3045880,3147420,3147420,3147420
92,22,22.000,19733,1014448,1044470,1283090,2075258,2134145,2142379,2143220,2143220
93,23,23.000,7177,48033,1010263,858693,1041981,1141197,1142896,3011359,3011359
94,26,26.000,5672,52731,115513,827034,2148800,2170557,2185524,2195219,2195219
95,32,32.000,7518,46391,2011485,1263491,2070626,2083841,2086770,2128710,2128710
96,5,5.000,171499,1040441,1057692,887804,1077486,1091903,1091903,1091903,1091903
97,90,90.000,11791,31353,51746,890113,1990127,3040403,3075871,5030549,5030549
98,8,8.000,1005764,1048711,2043806,2145854,3055101,4031581,4031581,4031581,4031581
99,12,12.000,1001219,2029162,2042712,2450947,3050294,4019182,5111021,5111021,5111021
100,17,17.000,7611,1001333,1025510,1435009,2026178,3061166,4045236,4045236,4045236
101,25,25.000,7986,993085,2013167,1598749,2063452,3081628,3097881,4160464,4160464
102,19,19.000,7842,1006688,2045992,1414550,2075629,2098570,2099708,2099708,2099708
103,13,13.000,1006143,1055958,1062300,1216552,1070201,2080234,2129806,2129806,2129806
104,49,49.000,5677,27327,1028832,654047,1102621,1114415,1178304,1181005,1181005
105,178,178.000,5890,17269,36264,236535,101181,1139746,1188973,1225840,1239448
106,209,209.000,5490,14871,32338,96293,58763,94111,150003,1993771,2032665
107,49,49.000,5383,11380,1009964,861960,1949993,1994172,2000162,2009924,2009924
108,24,24.000,8928,43890,71548,429330,967727,981423,1004580,1023074,1023074
109,221,221.000,6660,19883,34900,232238,57425,1044943,1074741,3091411,3121484
110,42,42.000,10307,46370,1009546,992338,2041718,2064083,2082057,2131832,2131832
111,18,18.000,5234,10267,1027013,869343,1068618,2049602,2144888,2144888,2144888
112,53,53.000,6150,68289,1007786,1029767,1082754,2086611,4995516,6014443,6014443
113,42,42.000,6014,30335,3005883,2419615,4987742,5015410,5048927,5991966,5991966
114,7,7.000,6320,8749,1005369,871256,1084273,2020622,2020622,2020622,2020622
115,8,8.000,8162,943089,1939277,1613105,2987058,4008167,4008167,4008167,4008167
116,8,8.000,6376,970065,1062363,1402499,2951955,3075346,3075346,3075346,3075346
117,16,16.000,7454,47781,1041803,1088441,2052068,2060914,2060947,2060947,2060947
118,27,27.000,7853,973069,1032424,839316,1038472,1053405,1057620,1065945,1065945
119,758,758.000,5790,13240,19461,20339,25143,32649,36082,46060,64315
