Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
27,1999,1999.000,10425,11800,12440,16008,16058,24170,30121,64354,98071
28,2112,2112.000,10703,11942,12643,15279,16075,23558,27707,38342,48321
29,2038,2038.000,10733,12002,12749,15562,17264,23890,28837,39005,51702
30,2051,2051.000,10543,11888,12660,16722,16365,22799,27129,37166,878114
31,1662,1662.000,10265,11531,12234,18532,16416,23527,29080,144531,667867
32,1833,1833.000,10328,11320,11963,16855,13457,21374,25897,58807,527588
33,2137,2137.000,10662,11874,12433,14917,14948,22801,26188,34056,49332
34,2170,2170.000,10627,11841,12431,14812,14207,22661,26438,34771,61564
35,2162,2162.000,10665,11929,12501,14774,14092,22437,26323,33989,48806
36,2107,2107.000,10655,11826,12574,15193,16135,23138,27144,37118,52629
37,2029,2029.000,10536,11773,12386,15739,14373,23977,30101,68685,124706
38,2167,2167.000,10723,11832,12416,14751,14075,22847,26269,34576,47159
39,2117,2117.000,10733,11849,12486,15123,15349,23006,26997,36505,58123
40,2122,2122.000,10755,11969,12572,15102,14509,22952,27332,37045,99534
41,2121,2121.000,10648,11911,12561,15052,15045,22981,26615,37207,50825
42,1965,1965.000,10824,12113,13013,16296,19046,25328,30072,43723,83869
43,1626,1626.000,10284,11709,12456,28234,16789,24215,29667,740031,1022231
44,1063,1063.000,10126,11729,12509,17024,17892,23663,28814,41386,500289
45,2135,2135.000,10814,11956,12593,15015,14547,22818,26808,36303,77163
46,2019,2019.000,10815,12175,12916,15773,17458,24323,29223,38744,63702
47,2006,2006.000,10884,12049,12659,16029,16440,23631,29054,71180,99064
48,2077,2077.000,10741,11930,12584,15321,17119,23093,28040,37516,50282
49,2129,2129.000,10711,11932,12540,15045,14730,23302,27137,35395,48908
50,2150,2150.000,10654,11873,12514,14897,14249,22643,26541,35350,53781
51,2105,2105.000,10720,11923,12594,15174,15942,22899,28164,36668,49651
52,2108,2108.000,10674,11943,12653,15261,15388,23181,28399,35987,69851
53,2052,2052.000,10866,12225,13008,15505,15935,23608,28600,37354,56336
54,2173,2173.000,10704,11820,12401,14713,13893,22405,27002,33842,56252
55,2133,2133.000,10631,11801,12393,18222,13938,22093,27267,34834,1016680
56,1110,1110.000,10133,11134,11673,22804,12836,19824,24087,477004,760753
57,1975,1975.000,10583,11651,12296,16072,14318,23460,28448,72223,355117
58,2146,2146.000,10702,11846,12514,14937,14872,22450,27047,35759,47011
59,2142,2142.000,10629,11816,12419,14937,14441,23197,27150,36318,53036
60,2121,2121.000,10534,11881,12486,15057,15520,22853,27104,35805,48376
61,2116,2116.000,10567,11867,12593,15152,15435,23261,27741,36044,53220
62,2129,2129.000,10716,11885,12606,15053,15755,22709,26379,36297,56213
63,2122,2122.000,10598,11787,12501,15051,15623,22976,27422,35494,53185
64,2006,2006.000,10522,11708,12333,20536,14064,22307,26911,41476,1016540
65,1277,1277.000,9906,11474,12185,17782,13637,21412,26428,146541,545436
66,2116,2116.000,10559,11871,12491,15151,15399,23289,27515,37690,83686
67,2048,2048.000,10696,11846,12409,15617,14254,23615,28021,73937,96352
68,2137,2137.000,10505,11889,12514,14959,14881,23070,26863,34960,50268
69,2168,2168.000,10574,11766,12370,14773,14158,22563,26796,35083,55247
70,2107,2107.000,10676,11843,12515,15154,16057,23047,27693,36375,46270
71,2156,2156.000,10529,11769,12386,14864,14324,22542,26494,37541,90434
72,2156,2156.000,10612,11795,12365,16278,14030,22402,26190,35650,1019167
73,1414,1414.000,10371,11308,11874,20386,13482,21669,27332,360507,742094
74,2153,2153.000,10378,11827,12455,14878,14827,22652,26154,35241,50392
75,2166,2166.000,10741,11770,12414,14786,14671,22740,26126,33100,47234
76,2053,2053.000,10756,11847,12506,15549,14983,23558,28901,59566,78512
77,2166,2166.000,10645,11838,12459,14796,15112,22128,25270,34006,48746
78,2165,2165.000,10567,11761,12384,14755,14387,22309,25998,35414,47195
79,2146,2146.000,10687,11783,12411,14886,14473,22646,26503,35522,55888
80,2195,2195.000,10596,11627,12169,14665,13951,22582,26968,33373,137992
81,2138,2138.000,10530,11744,12433,14907,15021,22672,26372,35518,63236
82,2089,2089.000,10518,11891,12562,15318,16469,23721,28165,36415,80085
83,2141,2141.000,10655,11852,12467,14927,14890,22654,27189,34687,43349
84,2152,2152.000,10632,11830,12447,14903,14489,22847,27620,34911,47541
85,2057,2057.000,10717,11661,12294,15483,14578,23432,28681,56059,150857
86,2145,2145.000,10763,11812,12446,14971,14672,23235,27649,36901,55411
87,1777,1777.000,10422,11552,12118,18542,15669,22760,28306,218481,802214
88,1957,1957.000,10555,11974,12774,15811,17800,24665,30163,40960,63177
89,1690,1690.000,10317,11606,12230,27521,16198,23226,28578,735725,1046296
90,1105,1105.000,10403,11797,12397,15877,15273,22801,27859,34977,477143
91,2145,2145.000,10757,11812,12465,14892,14803,22461,26497,34917,57111
92,2122,2122.000,10752,11936,12620,15142,15702,23234,27231,35070,59970
93,2083,2083.000,10814,12068,12845,15310,15794,23499,27047,34772,48500
94,2166,2166.000,10665,11835,12450,14777,14444,22255,26041,34462,46408
95,2077,2077.000,10564,11965,12680,15861,14979,23687,28008,39037,1010241
96,1527,1527.000,10289,11297,11879,20331,14280,21764,29277,199839,922596
97,2024,2024.000,10776,12056,12826,15845,18308,24327,29008,37486,59279
98,2053,2053.000,10761,12145,12980,15537,16851,23663,27576,36318,48497
99,1998,1998.000,10682,12096,13011,16048,18792,25416,29535,38587,49496
100,2000,2000.000,10662,11991,12820,15971,18435,24648,29521,41766,82806
101,1929,1929.000,10755,12229,13226,16642,17809,26568,34080,47471,73186
102,1912,1912.000,10642,12182,13157,16732,17953,26920,33859,46651,80970
103,1376,1376.000,10859,12652,17473,24385,24285,50086,57361,130296,263276
104,949,949.000,10548,11485,12587,32647,49186,78559,100691,159891,235276
105,1816,1816.000,10244,11805,12818,17276,18448,28331,34446,58865,183053
106,1296,1296.000,10195,11268,12051,29149,15116,23794,29599,703927,1018138
107,1541,1541.000,10437,12077,12894,17017,17633,27861,34126,60823,100097
108,1734,1734.000,10524,11550,12189,18571,15588,26471,33797,131273,497333
109,1805,1805.000,10578,11913,12818,17601,17711,27884,36663,89124,126364
110,1967,1967.000,10740,12052,12926,17575,17287,25249,31665,46233,1021845
111,1006,1006.000,10107,11182,11892,29216,14882,24344,33870,629426,842239
112,1964,1964.000,10828,12100,12978,16392,18170,26249,31158,43435,82653
113,1825,1825.000,10742,12333,14654,17414,19955,27254,32752,42331,63287
114,2111,2111.000,10748,11920,12630,15227,14886,24020,27973,37252,47076
115,2102,2102.000,10619,11889,12555,15136,14640,23462,28122,38113,60112
116,2127,2127.000,10630,11851,12501,15099,14941,23648,27977,36123,73493
117,1922,1922.000,10301,11625,12196,19885,14025,22484,27815,335133,831049
118,1519,1519.000,10147,11766,12433,16916,14709,24472,32210,67764,295661
119,2093,2093.000,10631,11845,12501,14914,15065,22480,26869,37416,46299
