Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
97,160,160.000,14993,20843,25341,179465,38230,920352,954459,997607,1012955
98,595,595.000,15053,24468,31008,84629,45842,72541,694436,1013799,1891181
99,177,177.000,12999,16923,18576,164085,78926,741934,862145,998085,1008013
100,292,292.000,14507,23266,28289,130937,46620,838277,937102,1023517,1101873
101,230,230.000,14873,22738,27480,39169,41188,77694,121352,163987,203794
102,855,855.000,15935,26173,30828,38512,43678,61680,71893,96561,1060526
103,250,250.000,14025,21899,26143,124340,42667,729982,790648,937970,991831
104,435,435.000,13862,22105,26225,95923,36134,66270,881198,1021312,1927091
105,284,284.000,14671,18055,21556,111273,32612,592306,778027,1017260,1035871
106,288,288.000,13762,21645,26356,120514,38780,727468,817516,974000,1699421
107,262,262.000,14746,19628,24441,128345,38868,754245,901412,1000962,1027724
108,335,335.000,14119,20408,25615,109220,35548,83024,852197,1010841,1817438
109,292,292.000,15516,22485,26701,113639,39652,165797,853072,1028448,1108792
110,307,307.000,13961,19673,25615,65946,36850,70759,214088,928925,1019408
111,278,278.000,14807,21670,27366,87510,41777,104458,686885,796807,816674
112,345,345.000,15250,22470,27082,109585,39974,72109,845298,1019234,1830316
113,189,189.000,13596,21287,24954,191854,41982,869730,1006181,1949604,1965017
114,260,260.000,12830,18056,20239,108754,30915,624202,786742,996835,1019271
115,695,695.000,17707,25020,30451,36849,42928,56885,66509,108042,328061
116,853,853.000,18588,26435,31661,42503,45376,58596,69644,101720,1034552
117,231,231.000,14838,20913,24878,119079,43360,728413,809303,896332,909243
118,505,505.000,13951,22983,27645,71636,42591,67516,511710,835992,1025710
119,296,296.000,14621,22045,26450,30848,35686,48056,57655,87856,99330
