Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
23,1056,1056.000,19757,26579,29029,30221,32604,37196,41008,47992,70033
24,1052,1052.000,20298,26472,29447,30639,33409,38285,42229,51765,74587
25,1048,1048.000,20734,26417,29359,30382,33145,38028,40511,48812,57759
26,1051,1051.000,19485,26192,29350,30471,33365,37698,41173,49422,70679
27,1064,1064.000,19980,26412,29041,30034,32488,36613,41060,46135,54390
28,1014,1014.000,16752,26414,29424,31596,33763,39816,51423,72113,90592
29,1054,1054.000,20299,26394,29179,30364,33445,37810,41166,48963,60265
30,1054,1054.000,17637,25937,28919,30314,33469,38597,41986,49199,77189
31,1072,1072.000,19791,25971,28864,29733,32284,36540,40376,49596,63138
32,1074,1074.000,20773,25960,28986,29878,32647,36768,39942,47916,68706
33,1048,1048.000,20076,26929,29704,30618,33288,37482,39625,48432,80061
34,1031,1031.000,18144,26769,29605,31294,33984,38786,44150,65565,90962
35,1016,1016.000,16628,27129,29780,31110,33840,38343,41759,53666,106207
36,1046,1046.000,20822,26810,29490,30573,33369,37299,39868,48684,59587
37,1077,1077.000,19426,26214,28703,29657,31814,35917,38823,47230,69374
38,1072,1072.000,18202,26558,29124,29976,32572,36368,39577,47583,66976
39,1051,1051.000,20462,26404,29345,30367,32950,37271,40763,51589,72469
40,1048,1048.000,17279,26729,29345,30614,33124,37789,41313,48670,81709
41,975,975.000,16158,26605,30400,32838,35110,44213,55536,74397,89754
42,1061,1061.000,20260,26187,28866,30025,32436,36909,40999,50966,69219
43,1060,1060.000,19937,26469,29210,30136,32789,36385,39377,50492,64408
44,1089,1089.000,19631,25865,28362,29541,32136,36354,39111,50095,63372
45,1061,1061.000,18729,26050,28897,29989,32273,37272,41313,52086,57274
46,1066,1066.000,18749,26363,29103,30194,32653,36597,40511,53053,80514
47,1014,1014.000,13934,26185,29262,31453,33116,39239,45231,85225,119064
48,1056,1056.000,19051,26596,29256,30284,32887,36886,41130,48686,81703
49,1045,1045.000,20307,26803,29595,30689,33377,37413,41528,50371,60785
50,1033,1033.000,17887,26546,29620,30958,34081,38968,42130,53226,71052
51,1039,1039.000,19371,26627,29588,30875,33908,38279,42104,52525,72183
52,1044,1044.000,20723,26730,29464,30605,33178,37538,41250,55193,65332
53,1028,1028.000,14905,26369,29236,31117,33477,39070,44178,70111,94952
54,1004,1004.000,21032,26594,29695,31720,33591,38697,43876,80373,98044
55,1031,1031.000,19269,26484,29697,31158,34385,39280,43462,51706,89052
56,1056,1056.000,18445,26244,29221,30124,33088,37193,40385,46621,55418
57,1074,1074.000,19542,26176,28830,29939,32618,36342,39462,48660,69610
58,1032,1032.000,18398,26764,29432,31008,33279,38920,45031,57242,71090
59,1005,1005.000,18833,27034,30191,31746,34998,40747,44705,54214,86129
60,1018,1018.000,15252,26707,29819,31570,33704,38595,44109,74661,101428
61,1048,1048.000,19652,26325,29192,30431,33316,38342,41030,49396,64890
62,1056,1056.000,19075,26642,29343,30422,32934,36852,40624,51661,62090
63,1024,1024.000,16217,26505,29967,31431,34383,40996,46882,54897,65525
64,973,973.000,16602,25056,29510,32621,37930,48059,53350,70386,76093
65,1040,1040.000,20343,26787,29733,30802,33499,37814,41808,52443,64328
66,963,963.000,16015,26613,30324,33225,34918,43286,60532,92055,102428
67,1043,1043.000,20780,27012,29539,30595,33071,37158,40763,50142,67577
68,1074,1074.000,19857,26467,28886,29974,32310,36819,39824,49567,63916
69,1061,1061.000,19180,26447,29101,30024,32473,36435,39323,48106,96973
70,1031,1031.000,18922,26690,29973,30862,33394,38001,41498,52050,78966
71,1066,1066.000,20280,26258,29036,30185,32759,37237,40759,53086,75972
72,1040,1040.000,19751,26242,29178,30739,33670,39170,43271,54086,76139
73,1031,1031.000,14686,26400,29336,30855,33027,37885,43567,70449,90444
74,1042,1042.000,19204,26685,29468,30797,33589,38023,41523,53045,75864
75,1049,1049.000,20393,26562,29304,30520,32989,37715,41641,52046,68202
76,1034,1034.000,19993,26870,29986,31027,34119,38761,42850,49944,65006
77,1050,1050.000,19243,26800,29616,30504,33038,37217,39733,50299,69801
78,1069,1069.000,19689,26057,28875,29906,32552,36791,39191,49965,65477
79,1005,1005.000,19015,26343,29435,31845,33424,40817,48212,82971,99858
80,1061,1061.000,20268,26404,28754,29966,32339,36394,39751,51050,72059
81,1067,1067.000,19409,26498,29051,30005,32162,36388,40236,51319,72240
82,1036,1036.000,19344,26827,29712,30948,34040,39165,42172,50713,66576
83,1038,1038.000,20500,26597,29959,30969,33723,38578,41429,51103,70888
84,1017,1017.000,20219,27011,29979,31544,34488,40119,44274,54430,67122
85,1021,1021.000,19176,26737,30031,31182,34515,39168,42754,51598,67949
86,1026,1026.000,14651,26507,29560,31079,33470,37972,41633,76694,92311
87,1065,1065.000,19883,26533,29174,30058,32432,36491,39700,47480,65332
88,1090,1090.000,19846,25838,28207,29328,31625,35416,39471,49455,61656
89,1063,1063.000,20105,26699,29267,30155,32412,36418,39875,51194,66031
90,1065,1065.000,20480,26397,29132,30152,32610,36234,39371,51496,80263
91,1038,1038.000,19638,26514,29686,30707,33533,38668,42427,51006,65331
92,987,987.000,16364,26252,29190,32411,33841,40837,61305,83348,94335
93,1066,1066.000,20242,26574,29265,30186,32280,36651,39920,52796,70745
94,1061,1061.000,19888,26630,28992,29980,32362,36530,39449,47425,66110
95,1046,1046.000,18600,26535,29494,30534,33445,37826,41831,51175,78083
96,1046,1046.000,17366,26721,29662,30618,32995,36637,41750,51262,80181
97,1052,1052.000,19544,26531,29150,30613,32905,37708,42294,53351,86355
98,1034,1034.000,17566,26109,28995,30833,32972,38746,43343,70375,85576
99,1036,1036.000,19756,26794,29815,30927,33866,37967,42477,51886,70963
100,1028,1028.000,19062,27168,29969,31174,33793,39014,42955,51536,59097
101,1041,1041.000,19249,26197,29107,30554,33154,38718,44421,53245,71294
102,1071,1071.000,20362,26548,29225,29953,32230,35706,38908,47238,70725
103,1046,1046.000,19222,26439,29326,30568,33366,37470,40572,53391,78590
104,1060,1060.000,19932,26387,29122,30156,32914,36908,39080,51664,72482
105,990,990.000,16764,26929,29837,32640,34448,41080,55496,80171,101897
106,1046,1046.000,20585,26418,28937,30237,32595,37461,40686,52883,74913
107,1026,1026.000,19199,27151,30333,31445,34371,38602,42838,53258,73769
108,1024,1024.000,15561,26677,29642,30953,33469,39044,43629,52801,83494
109,1054,1054.000,20110,26777,29494,30443,32685,36879,39925,51589,71486
110,1075,1075.000,19356,26243,28796,29885,32312,36539,39579,51066,64766
111,1006,1006.000,14595,26633,29642,31811,33679,40098,46494,79949,101992
112,1057,1057.000,19404,26529,29325,30256,33002,37010,39480,53779,72464
113,1030,1030.000,17746,26506,29952,30884,33958,38687,41924,51271,68569
114,1060,1060.000,19699,26609,29405,30319,32801,36935,40309,50741,66428
115,1050,1050.000,21006,26586,29497,30350,32867,36772,39649,47207,63730
116,1070,1070.000,20385,26576,28964,29921,32480,36425,39187,46163,64788
117,1058,1058.000,19291,26445,29154,30871,32974,37449,42744,73313,95290
118,1003,1003.000,15175,26620,29649,31356,33476,38407,45143,70606,78462
119,1024,1024.000,19587,26494,29172,30148,32300,36777,39941,50771,61249
